# Discharge.ft^3/s.Mean@11452500.20151001.csv generated at 2018-10-12 06:09:22 (UTC+00:00) by AQUARIUS 18.1.204.0
# 
# Time series identifier: Discharge.ft^3/s.Mean@11452500
# Location: CACHE C A YOLO CA
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2015-10-01T08:00:00Z to 2017-10-01T08:01:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2015-10-01T08:00:00Z,2015-10-01 00:00:00,0,Approved,50,
2015-10-02T08:00:00Z,2015-10-02 00:00:00,0,Approved,50,
2015-10-03T08:00:00Z,2015-10-03 00:00:00,0,Approved,50,
2015-10-04T08:00:00Z,2015-10-04 00:00:00,0,Approved,50,
2015-10-05T08:00:00Z,2015-10-05 00:00:00,0,Approved,50,
2015-10-06T08:00:00Z,2015-10-06 00:00:00,0,Approved,50,
2015-10-07T08:00:00Z,2015-10-07 00:00:00,0,Approved,50,
2015-10-08T08:00:00Z,2015-10-08 00:00:00,0,Approved,50,
2015-10-09T08:00:00Z,2015-10-09 00:00:00,0,Approved,50,
2015-10-10T08:00:00Z,2015-10-10 00:00:00,0,Approved,50,
2015-10-11T08:00:00Z,2015-10-11 00:00:00,0,Approved,50,
2015-10-12T08:00:00Z,2015-10-12 00:00:00,0,Approved,50,
2015-10-13T08:00:00Z,2015-10-13 00:00:00,0,Approved,50,
2015-10-14T08:00:00Z,2015-10-14 00:00:00,0,Approved,50,
2015-10-15T08:00:00Z,2015-10-15 00:00:00,0,Approved,50,
2015-10-16T08:00:00Z,2015-10-16 00:00:00,0,Approved,50,
2015-10-17T08:00:00Z,2015-10-17 00:00:00,0,Approved,50,
2015-10-18T08:00:00Z,2015-10-18 00:00:00,0,Approved,50,
2015-10-19T08:00:00Z,2015-10-19 00:00:00,0,Approved,50,
2015-10-20T08:00:00Z,2015-10-20 00:00:00,0,Approved,50,
2015-10-21T08:00:00Z,2015-10-21 00:00:00,0,Approved,50,
2015-10-22T08:00:00Z,2015-10-22 00:00:00,0,Approved,50,
2015-10-23T08:00:00Z,2015-10-23 00:00:00,0,Approved,50,
2015-10-24T08:00:00Z,2015-10-24 00:00:00,0,Approved,50,
2015-10-25T08:00:00Z,2015-10-25 00:00:00,0,Approved,50,
2015-10-26T08:00:00Z,2015-10-26 00:00:00,0,Approved,50,
2015-10-27T08:00:00Z,2015-10-27 00:00:00,0,Approved,50,
2015-10-28T08:00:00Z,2015-10-28 00:00:00,0,Approved,50,
2015-10-29T08:00:00Z,2015-10-29 00:00:00,0,Approved,50,
2015-10-30T08:00:00Z,2015-10-30 00:00:00,0,Approved,50,
2015-10-31T08:00:00Z,2015-10-31 00:00:00,0,Approved,50,
2015-11-01T08:00:00Z,2015-11-01 00:00:00,0,Approved,50,
