"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2014-10-01",3,4.0563555005779,1.21196183369039,8.75252984695042,0.127776385839266,22.7680933604466
"2014-10-02",3,4.10397280050984,1.21726858110258,8.85404444092812,0.129313265531518,23.0340601819151
"2014-10-03",3,4.15154419594623,1.22236009796686,8.95544109281241,0.130849281267774,23.299748987777
"2014-10-04",3,4.19903974756812,1.22723530492594,9.05665656285694,0.132383449258246,23.5649931724798
"2014-10-05",3,4.24642887196467,1.23189360769027,9.15762628327212,0.133914763508393,23.8296225820089
"2014-10-06",3,4.29368036958743,1.23633491099136,9.25828441671805,0.135442196752852,24.0934636688825
"2014-10-07",3,4.34076245486893,1.2405596311288,9.35856391925011,0.136964701464382,24.3563396590585
"2014-10-08",3,4.38764278841474,1.24456870696181,9.45839660752469,0.138481210934855,24.6180707302455
"2014-10-09",3,4.43428851130841,1.24836360920098,9.55771323035026,0.139990640429537,24.8784742018413
"2014-10-10",3,4.48066628147803,1.25194634784777,9.65644354447637,0.141491888412971,25.1373647362116
"2014-10-11",3,4.526742312097,1.25531947763161,9.75451639456502,0.142983837845479,25.3945545511609
"2014-10-12",3,4.57248241195275,1.25848610129228,9.8518597972067,0.144465357548061,25.6498536432293
"2014-10-13",3,4.61785202778949,1.26144987056231,9.94840102899745,0.145935303635764,25.9030700218505
"2014-10-14",3,4.66281628848878,1.26421498469752,10.0440667183923,0.147392521014981,26.1540099536187
"2014-10-15",3,4.70734005107794,1.26678618641771,10.1387829413186,0.148835844944181,26.4024782166127
"2014-10-16",3,4.75138794846724,1.26916875511948,10.2324753203445,0.150264102654704,26.6482783642312
"2014-10-17",3,4.79492443883964,1.27136849723359,10.3250691272466,0.15167611502893,26.8912129981196
"2014-10-18",3,4.8379138565794,1.27339173360666,10.4164893887432,0.153070698331921,27.1310840495644
"2014-10-19",3,4.88032046469402,1.2752452838039,10.5066609953015,0.154446665994834,27.367693069106
"2014-10-20",3,4.92210850854987,1.27693644723625,10.5955088126476,0.155802830443994,27.6008415233785
"2014-10-21",3,4.96324227086083,1.27847298103954,10.6829577958579,0.157138004973405,27.8303310988481
"2014-10-22",3,5.00368612778973,1.27986307464802,10.7689331057415,0.158451005655842,28.0559640116752
"2014-10-23",3,5.04340460601706,1.28111532102733,10.8533602272172,0.159740653287508,28.2775433229024
"2014-10-24",3,5.08236244069218,1.28223868455899,10.9361650895117,0.161005775363157,28.4948732585028
"2014-10-25",3,5.12052463405805,1.28324246559151,11.0172741877474,0.162245208074589,28.7077595331383
"2014-10-26",4,6.60730954500873,1.60869441246036,14.2108126693572,0.209518254981989,37.037509561455
"2014-10-27",4,6.65416550504699,1.60863748116516,14.310295796594,0.211043230617246,37.2987821914421
"2014-10-28",4,6.69987444174019,1.6084465691643,14.4073371037084,0.212531082033887,37.5536517956915
"2014-10-29",0,0,0,0,0,0
"2014-10-30",0,0,0,0,0,0
"2014-10-31",0,0,0,0,0,0
"2014-11-01",0,0,0,0,0,0
"2014-11-02",0,0,0,0,0,0
"2014-11-03",0,0,0,0,0,0
"2014-11-04",8,12.6835701144016,2.75033299778709,27.2432921895145,0.403294318804711,71.0595699860754
"2014-11-05",8,12.7478422212938,2.74379637957986,27.3792842071323,0.405400567139345,71.4174514484021
"2014-11-06",7,11.4196880902778,2.46566364553662,24.5275063889049,0.363139662747287,63.9775413781495
"2014-11-07",6,10.0469690970865,2.18400047176462,21.5806296864371,0.319442814571918,56.288623151397
"2014-11-08",7,11.5217230895478,2.45564455655938,24.7434585361503,0.366481675812482,64.5457571324564
"2014-11-09",7,11.5688991219597,2.45067444368508,24.8432847237008,0.368027469504504,64.8084513036093
"2014-11-10",8,13.0273322593827,2.71075708780641,27.970375425745,0.414568237850796,72.973416051704
"2014-11-11",12,18.5283567279992,3.70880089189218,39.7674254688245,0.590051705606351,103.772824550037
"2014-11-12",18,26.338122725729,5.10328279495876,56.5140399799159,0.839232764033945,147.496835042822
"2014-11-13",21,30.1610016370875,5.75226334048679,64.7086192921664,0.961294941341628,168.89663663522
"2014-11-14",24,33.9237966170233,6.37805252141873,72.7733630341535,1.08147054316047,189.958981018214
"2014-11-15",27,37.6340660155115,6.98265706311581,80.7245419235475,1.19999880025521,210.726252350736
"2014-11-16",23,32.8773670552409,6.08956192121507,70.5205792701838,1.04835461669607,184.090861277537
"2014-11-17",20,29.2243018709955,5.41364858076317,62.6849682555227,0.931868122797131,163.636250152316
"2014-11-18",20,29.2816874442684,5.38594467020971,62.8047589898165,0.933798681075591,163.954034183381
"2014-11-19",22,31.8339978586156,5.77913450077622,68.2725775556476,1.0153907939527,178.237964996349
"2014-11-20",26,36.7983313368539,6.56711289559248,78.9097979332242,1.17402564578305,206.022984550854
"2014-11-21",27,38.0571815573835,6.72889709092691,81.6040493109845,1.21434754434894,213.065329568298
"2014-11-22",35,47.5994155554371,8.24694932513892,102.051163515586,1.51924785414854,266.473270740974
