"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2012-11-10",0,0,0,0,0,0
"2012-11-11",0,0,0,0,0,0
"2012-11-12",0,0,0,0,0,0
"2012-11-13",0,0,0,0,0,0
"2012-11-14",0,0,0,0,0,0
"2012-11-15",0,0,0,0,0,0
"2012-11-16",0,0,0,0,0,0
"2012-11-17",0,0,0,0,0,0
"2012-11-18",0,0,0,0,0,0
"2012-11-19",0,0,0,0,0,0
"2012-11-20",0,0,0,0,0,0
"2012-11-21",0,0,0,0,0,0
"2012-11-22",0,0,0,0,0,0
"2012-11-23",0,0,0,0,0,0
"2012-11-24",0,0,0,0,0,0
"2012-11-25",0,0,0,0,0,0
"2012-11-26",0,0,0,0,0,0
"2012-11-27",0,0,0,0,0,0
"2012-11-28",0,0,0,0,0,0
"2012-11-29",0,0,0,0,0,0
"2012-11-30",0,0,0,0,0,0
"2012-12-01",0,0,0,0,0,0
"2012-12-02",0,0,0,0,0,0
"2012-12-03",1210,134.848683276816,48.4890841897689,164.198187019655,12.4561010131392,588.021251871404
"2012-12-04",369,68.9876108241511,26.8373130601955,84.6245138335813,6.28536915934603,302.312119093106
"2012-12-05",281,60.1552435047367,24.1614758695985,74.0347429240756,5.44687587757793,264.189041019811
"2012-12-06",386,70.5052822274894,27.2670465002082,86.4353661619699,6.43069755234555,308.841739156143
"2012-12-07",321,64.1529561544366,25.3342304211474,78.8146125988079,5.82819281600345,281.412963167962
"2012-12-08",157,45.8799195523985,19.8525234050535,56.9466042180252,4.08882760433264,202.632878551672
"2012-12-09",87.3,36.0877728642752,16.8692945919693,45.2448897742692,3.15599548580032,160.447657329577
"2012-12-10",58.9,31.277605289558,15.3639991491815,39.4972915071443,2.69849883191668,139.721931552372
"2012-12-11",39.2,27.3985739001647,14.1230784384908,34.8627228286782,2.33014851922242,123.005505464955
"2012-12-12",24,23.8646551238267,12.9696304744819,30.6428346617169,1.99501612518498,107.777340552841
"2012-12-13",9.87,19.747061554134,11.6183104356652,25.7434614705945,1.60383507142041,90.0652045736522
"2012-12-14",0.18,22.3728649314262,14.6332996505829,29.8589131454766,1.73734282237699,103.593024739886
"2012-12-15",0,0,0,0,0,0
"2012-12-16",0,0,0,0,0,0
"2012-12-17",0,0,0,0,0,0
"2012-12-18",0,0,0,0,0,0
"2012-12-19",0,0,0,0,0,0
"2012-12-20",0,0,0,0,0,0
"2012-12-21",0,0,0,0,0,0
"2012-12-22",268,58.0838026472637,23.3242341212241,71.483651645613,5.25954856720667,255.087650569504
"2012-12-23",2020,184.143733829068,66.624235565538,224.343480673916,16.992402184727,803.267603953141
"2012-12-24",5570,372.223386190231,157.591629147513,460.808492177924,33.3345980373255,1641.12844160158
"2012-12-25",1860,174.254434021832,62.6104583064293,212.16627855622,16.0980588095892,759.819924311998
"2012-12-26",1110,125.908796988776,44.7067341690271,153.145859542939,11.6539053841599,548.638717828107
"2012-12-27",909,111.636584566104,39.8501995749576,135.848013428682,10.324143048209,486.596576587598
"2012-12-28",763,100.732442190408,36.2692628491096,122.670733273546,9.30275786279188,439.287725503445
"2012-12-29",1080,123.578125450434,43.8256100453272,150.295379702823,11.440397385451,538.445530526587
"2012-12-30",1170,129.652411302097,45.8983593547392,157.659184525119,12.0060954606414,564.85510600657
"2012-12-31",1090,124.096953923093,43.9511795910203,150.909350655845,11.4908423962449,540.665328038759
"2013-01-01",1130,126.754127666591,44.8390011421016,154.125129079411,11.7390838117452,552.204937984399
"2013-01-02",1140,127.347413460941,45.0171811914129,154.837310173227,11.7953371460063,554.767497889795
"2013-01-03",1150,127.938309500313,45.1946709444791,155.546636415249,11.8513621239781,557.319767920982
"2013-01-04",1040,120.29318527061,42.5522676464495,146.26867940943,11.1407654163197,524.05698381144
"2013-01-05",703,95.5842320373632,34.4627832536459,116.415258690767,8.82534370859728,416.870111043317
"2013-01-06",465,76.06406974282,28.4490179732113,92.9493425418802,6.97966622968599,332.474263139293
"2013-01-07",344,64.988214404815,25.1457805501691,79.67567262818,5.9269495621958,284.684055819137
"2013-01-08",283,58.9291542918093,23.3561781612127,72.4242690912243,5.34984534864783,258.563208175366
"2013-01-09",206,50.646686943425,20.9264303656268,62.525351886514,4.55944676148924,222.887310025688
"2013-01-10",153,44.3140071813217,19.0611272879827,54.9634038104725,3.95460757741921,195.623518510135
"2013-01-11",120,39.9697773542183,17.7680049663711,49.7776894045866,3.53974513260379,176.923094142317
"2013-01-12",103,37.5545534213831,17.0392929162091,46.8940431582273,3.30931822616239,166.524206158039
"2013-01-13",87.4,35.2082409583017,16.3259341034212,44.0930530262626,3.08553624391346,156.422234583217
"2013-01-14",66,31.7335811491411,15.260834185526,39.9469773662097,2.75416083151557,141.46512460925
"2013-01-15",40.3,26.9408253390331,13.7624070254963,34.2299370195634,2.29759394332499,120.834037702848
"2013-01-16",32.2,25.1922684155794,13.2013605580499,32.1432863402733,2.13143300686919,113.303337650351
"2013-01-17",22.9,22.9738947518956,12.4836091444068,29.4982613137383,1.92065167643112,103.752629323373
"2013-01-18",14.4,20.6448338338219,11.7255248412436,26.7264921090803,1.69920582964306,93.7343450740566
"2013-01-19",6.98,18.2396067987992,10.9639549536172,23.8841133805076,1.46890033428971,83.4290509835585
"2013-01-20",0.86,17.1454285553296,11.1874844255287,22.8692661335112,1.33287503540935,79.3593934476054
"2013-01-21",0,0,0,0,0,0
"2013-01-22",0,0,0,0,0,0
"2013-01-23",0,0,0,0,0,0
"2013-01-24",0,0,0,0,0,0
"2013-01-25",0,0,0,0,0,0
"2013-01-26",0,0,0,0,0,0
"2013-01-27",0,0,0,0,0,0
"2013-01-28",0,0,0,0,0,0
"2013-01-29",0,0,0,0,0,0
"2013-01-30",0,0,0,0,0,0
"2013-01-31",0,0,0,0,0,0
"2013-02-01",0,0,0,0,0,0
"2013-02-02",0,0,0,0,0,0
"2013-02-03",0,0,0,0,0,0
"2013-02-04",0,0,0,0,0,0
"2013-02-05",0,0,0,0,0,0
"2013-02-06",0,0,0,0,0,0
"2013-02-07",0,0,0,0,0,0
"2013-02-08",0,0,0,0,0,0
"2013-02-09",0,0,0,0,0,0
"2013-02-10",0,0,0,0,0,0
"2013-02-11",0,0,0,0,0,0
"2013-02-12",0,0,0,0,0,0
"2013-02-13",0,0,0,0,0,0
"2013-02-14",0,0,0,0,0,0
"2013-02-15",0,0,0,0,0,0
"2013-02-16",0,0,0,0,0,0
"2013-02-17",0,0,0,0,0,0
"2013-02-18",0,0,0,0,0,0
"2013-02-19",0,0,0,0,0,0
"2013-02-20",0,0,0,0,0,0
"2013-02-21",0,0,0,0,0,0
"2013-02-22",0,0,0,0,0,0
"2013-02-23",0,0,0,0,0,0
"2013-02-24",0,0,0,0,0,0
"2013-02-25",0,0,0,0,0,0
"2013-02-26",0,0,0,0,0,0
"2013-02-27",0,0,0,0,0,0
"2013-02-28",0,0,0,0,0,0
"2013-03-01",0,0,0,0,0,0
