# Discharge.ft^3/s.Mean@11452800.20100930.csv generated at 2019-10-30 09:52:18 (UTC+00:00) by AQUARIUS 19.1.110.0
# 
# Time series identifier: Discharge.ft^3/s.Mean@11452800
# Location: CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2010-09-30T08:00:00Z to 2012-10-02T07:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2010-12-30T08:00:00Z,2010-12-30 00:00:00,2.484482,Approved,50,
2010-12-31T08:00:00Z,2010-12-31 00:00:00,570.43,Approved,50,
2011-01-01T08:00:00Z,2011-01-01 00:00:00,353.983,Approved,50,
2011-01-02T08:00:00Z,2011-01-02 00:00:00,215.4479,Approved,50,
2011-01-03T08:00:00Z,2011-01-03 00:00:00,177.1275,Approved,50,
2011-01-04T08:00:00Z,2011-01-04 00:00:00,407.2827,Approved,50,
2011-01-05T08:00:00Z,2011-01-05 00:00:00,638.5746,Approved,50,
2011-01-06T08:00:00Z,2011-01-06 00:00:00,345.6614,Approved,50,
2011-01-07T08:00:00Z,2011-01-07 00:00:00,221.3748,Approved,50,
2011-01-08T08:00:00Z,2011-01-08 00:00:00,121.8333,Approved,50,
2011-01-09T08:00:00Z,2011-01-09 00:00:00,104.7136,Approved,50,
2011-01-10T08:00:00Z,2011-01-10 00:00:00,99.70444,Approved,50,
2011-01-11T08:00:00Z,2011-01-11 00:00:00,81.82925,Approved,50,
2011-01-12T08:00:00Z,2011-01-12 00:00:00,50.56728,Approved,50,
2011-01-13T08:00:00Z,2011-01-13 00:00:00,43.22394,Approved,50,
2011-01-14T08:00:00Z,2011-01-14 00:00:00,32.72415,Approved,50,
2011-01-15T08:00:00Z,2011-01-15 00:00:00,28.77469,Approved,50,
2011-01-16T08:00:00Z,2011-01-16 00:00:00,11.37348,Approved,50,
2011-01-17T08:00:00Z,2011-01-17 00:00:00,6.100853,Approved,50,
2011-01-18T08:00:00Z,2011-01-18 00:00:00,0,Approved,50,
2011-01-19T08:00:00Z,2011-01-19 00:00:00,0,Approved,50,
2011-01-20T08:00:00Z,2011-01-20 00:00:00,0,Approved,50,
2011-01-21T08:00:00Z,2011-01-21 00:00:00,0,Approved,50,
2011-01-22T08:00:00Z,2011-01-22 00:00:00,0,Approved,50,
2011-01-23T08:00:00Z,2011-01-23 00:00:00,0,Approved,50,
2011-01-24T08:00:00Z,2011-01-24 00:00:00,0,Approved,50,
2011-01-25T08:00:00Z,2011-01-25 00:00:00,0,Approved,50,
2011-01-26T08:00:00Z,2011-01-26 00:00:00,0,Approved,50,
2011-01-27T08:00:00Z,2011-01-27 00:00:00,0,Approved,50,
2011-01-28T08:00:00Z,2011-01-28 00:00:00,0,Approved,50,
2011-01-29T08:00:00Z,2011-01-29 00:00:00,0,Approved,50,
2011-01-30T08:00:00Z,2011-01-30 00:00:00,0,Approved,50,
2011-01-31T08:00:00Z,2011-01-31 00:00:00,0,Approved,50,
2011-02-01T08:00:00Z,2011-02-01 00:00:00,0,Approved,50,
2011-02-02T08:00:00Z,2011-02-02 00:00:00,0,Approved,50,
2011-02-03T08:00:00Z,2011-02-03 00:00:00,0,Approved,50,
2011-02-04T08:00:00Z,2011-02-04 00:00:00,0,Approved,50,
2011-02-05T08:00:00Z,2011-02-05 00:00:00,0,Approved,50,
2011-02-06T08:00:00Z,2011-02-06 00:00:00,0,Approved,50,
2011-02-07T08:00:00Z,2011-02-07 00:00:00,0,Approved,50,
2011-02-08T08:00:00Z,2011-02-08 00:00:00,0,Approved,50,
2011-02-09T08:00:00Z,2011-02-09 00:00:00,0,Approved,50,
2011-02-10T08:00:00Z,2011-02-10 00:00:00,0,Approved,50,
2011-02-11T08:00:00Z,2011-02-11 00:00:00,0,Approved,50,
2011-02-12T08:00:00Z,2011-02-12 00:00:00,0,Approved,50,
2011-02-13T08:00:00Z,2011-02-13 00:00:00,0,Approved,50,
2011-02-14T08:00:00Z,2011-02-14 00:00:00,0,Approved,50,
2011-02-15T08:00:00Z,2011-02-15 00:00:00,0,Approved,50,
2011-02-16T08:00:00Z,2011-02-16 00:00:00,0,Approved,50,
2011-02-17T08:00:00Z,2011-02-17 00:00:00,0,Approved,50,
2011-02-18T08:00:00Z,2011-02-18 00:00:00,0,Approved,50,
2011-02-19T08:00:00Z,2011-02-19 00:00:00,1.238021,Approved,50,
2011-02-20T08:00:00Z,2011-02-20 00:00:00,259.8536,Approved,50,
2011-02-21T08:00:00Z,2011-02-21 00:00:00,316.4097,Approved,50,
2011-02-22T08:00:00Z,2011-02-22 00:00:00,318.5167,Approved,50,
2011-02-23T08:00:00Z,2011-02-23 00:00:00,221.9685,Approved,50,
2011-02-24T08:00:00Z,2011-02-24 00:00:00,92.25419,Approved,50,
2011-02-25T08:00:00Z,2011-02-25 00:00:00,22.36144,Approved,50,
2011-02-26T08:00:00Z,2011-02-26 00:00:00,16,Approved,50,
2011-02-27T08:00:00Z,2011-02-27 00:00:00,117.3665,Approved,50,
2011-02-28T08:00:00Z,2011-02-28 00:00:00,119.0503,Approved,50,
2011-03-01T08:00:00Z,2011-03-01 00:00:00,52.96791,Approved,50,
2011-03-02T08:00:00Z,2011-03-02 00:00:00,11.52492,Approved,50,
2011-03-03T08:00:00Z,2011-03-03 00:00:00,0,Approved,50,
2011-03-04T08:00:00Z,2011-03-04 00:00:00,85.12357,Approved,50,
2011-03-05T08:00:00Z,2011-03-05 00:00:00,232.3676,Approved,50,
2011-03-06T08:00:00Z,2011-03-06 00:00:00,138.1757,Approved,50,
2011-03-07T08:00:00Z,2011-03-07 00:00:00,108.4588,Approved,50,
2011-03-08T08:00:00Z,2011-03-08 00:00:00,183.5676,Approved,50,
2011-03-09T08:00:00Z,2011-03-09 00:00:00,402.5058,Approved,50,
2011-03-10T08:00:00Z,2011-03-10 00:00:00,494.8424,Approved,50,
2011-03-11T08:00:00Z,2011-03-11 00:00:00,654.387,Approved,50,
2011-03-12T08:00:00Z,2011-03-12 00:00:00,1163.357,Approved,50,
2011-03-13T08:00:00Z,2011-03-13 00:00:00,1421.366,Approved,50,
2011-03-14T08:00:00Z,2011-03-14 00:00:00,1381.491,Approved,50,
2011-03-15T08:00:00Z,2011-03-15 00:00:00,1375.651,Approved,50,
2011-03-16T08:00:00Z,2011-03-16 00:00:00,1105.494,Approved,50,
2011-03-17T08:00:00Z,2011-03-17 00:00:00,1420.319,Approved,50,
