# Discharge.ft^3/s.Mean@11452800.20090930.csv generated at 2019-10-30 10:03:14 (UTC+00:00) by AQUARIUS 19.1.110.0
# 
# Time series identifier: Discharge.ft^3/s.Mean@11452800
# Location: CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2009-09-30T08:00:00Z to 2010-10-02T07:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2010-01-02T08:00:00Z,2010-01-02 00:00:00,0,Approved,50,
2010-01-03T08:00:00Z,2010-01-03 00:00:00,0,Approved,50,
2010-01-04T08:00:00Z,2010-01-04 00:00:00,0,Approved,50,
2010-01-05T08:00:00Z,2010-01-05 00:00:00,0,Approved,50,
2010-01-06T08:00:00Z,2010-01-06 00:00:00,0,Approved,50,
2010-01-07T08:00:00Z,2010-01-07 00:00:00,0,Approved,50,
2010-01-08T08:00:00Z,2010-01-08 00:00:00,0,Approved,50,
2010-01-09T08:00:00Z,2010-01-09 00:00:00,0,Approved,50,
2010-01-10T08:00:00Z,2010-01-10 00:00:00,0,Approved,50,
2010-01-11T08:00:00Z,2010-01-11 00:00:00,0,Approved,50,
2010-01-12T08:00:00Z,2010-01-12 00:00:00,0,Approved,50,
2010-01-13T08:00:00Z,2010-01-13 00:00:00,0,Approved,50,
2010-01-14T08:00:00Z,2010-01-14 00:00:00,0,Approved,50,
2010-01-15T08:00:00Z,2010-01-15 00:00:00,0,Approved,50,
2010-01-16T08:00:00Z,2010-01-16 00:00:00,0,Approved,50,
2010-01-17T08:00:00Z,2010-01-17 00:00:00,0,Approved,50,
2010-01-18T08:00:00Z,2010-01-18 00:00:00,0,Approved,50,
2010-01-19T08:00:00Z,2010-01-19 00:00:00,0,Approved,50,
2010-01-20T08:00:00Z,2010-01-20 00:00:00,0,Approved,50,
2010-01-21T08:00:00Z,2010-01-21 00:00:00,1.620643,Approved,50,
2010-01-22T08:00:00Z,2010-01-22 00:00:00,4840.424,Approved,50,
2010-01-23T08:00:00Z,2010-01-23 00:00:00,3583.558,Approved,50,
2010-01-24T08:00:00Z,2010-01-24 00:00:00,1396.595,Approved,50,
2010-01-25T08:00:00Z,2010-01-25 00:00:00,521.6332,Approved,50,
2010-01-26T08:00:00Z,2010-01-26 00:00:00,321.6931,Approved,50,
2010-01-27T08:00:00Z,2010-01-27 00:00:00,4455.689,Approved,50,
2010-01-28T08:00:00Z,2010-01-28 00:00:00,2936.778,Approved,50,
2010-01-29T08:00:00Z,2010-01-29 00:00:00,948.7829,Approved,50,
2010-01-30T08:00:00Z,2010-01-30 00:00:00,483.5011,Approved,50,
2010-01-31T08:00:00Z,2010-01-31 00:00:00,312.7249,Approved,50,
2010-02-01T08:00:00Z,2010-02-01 00:00:00,223.6074,Approved,50,
2010-02-02T08:00:00Z,2010-02-02 00:00:00,167.8792,Approved,50,
2010-02-03T08:00:00Z,2010-02-03 00:00:00,122.6698,Approved,50,
2010-02-04T08:00:00Z,2010-02-04 00:00:00,99.96255,Approved,50,
2010-02-05T08:00:00Z,2010-02-05 00:00:00,48.39179,Approved,50,
2010-02-06T08:00:00Z,2010-02-06 00:00:00,0.9642165,Approved,50,
2010-02-07T08:00:00Z,2010-02-07 00:00:00,125.6362,Approved,50,
2010-02-08T08:00:00Z,2010-02-08 00:00:00,161.1261,Approved,50,
2010-02-09T08:00:00Z,2010-02-09 00:00:00,110.0428,Approved,50,
2010-02-10T08:00:00Z,2010-02-10 00:00:00,45.63639,Approved,50,
2010-02-11T08:00:00Z,2010-02-11 00:00:00,9.310717,Approved,50,
2010-02-12T08:00:00Z,2010-02-12 00:00:00,0.218852,Approved,50,
2010-02-13T08:00:00Z,2010-02-13 00:00:00,0,Approved,50,
