"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2012-11-10",0,0,0,0,0,0
"2012-11-11",0,0,0,0,0,0
"2012-11-12",0,0,0,0,0,0
"2012-11-13",0,0,0,0,0,0
"2012-11-14",0,0,0,0,0,0
"2012-11-15",0,0,0,0,0,0
"2012-11-16",0,0,0,0,0,0
"2012-11-17",0,0,0,0,0,0
"2012-11-18",0,0,0,0,0,0
"2012-11-19",0,0,0,0,0,0
"2012-11-20",0,0,0,0,0,0
"2012-11-21",0,0,0,0,0,0
"2012-11-22",0,0,0,0,0,0
"2012-11-23",0,0,0,0,0,0
"2012-11-24",0,0,0,0,0,0
"2012-11-25",0,0,0,0,0,0
"2012-11-26",0,0,0,0,0,0
"2012-11-27",0,0,0,0,0,0
"2012-11-28",0,0,0,0,0,0
"2012-11-29",0,0,0,0,0,0
"2012-11-30",0,0,0,0,0,0
"2012-12-01",0,0,0,0,0,0
"2012-12-02",0,0,0,0,0,0
"2012-12-03",1210,146.363063743004,49.1975758355993,164.728485621582,15.6212931200975,604.994727404793
"2012-12-04",369,78.5391456032955,28.5432056665475,89.0578081242496,8.26972846382627,326.32012443437
"2012-12-05",281,69.1613927110106,25.9432860812196,78.6868583506632,7.2382493285125,288.018259626294
"2012-12-06",386,80.1368017809391,28.9547965644374,90.815400267796,8.44705569604543,332.821961145588
"2012-12-07",321,73.4117391626554,27.0796310858421,83.3727102513529,7.70816319260171,305.34140897974
"2012-12-08",157,53.7911391075356,21.7185258223712,61.7248420426369,5.54284404960815,225.326566520152
"2012-12-09",87.3,43.0602627124657,18.7605658807734,49.9115527352294,4.35625242793911,181.622215092102
"2012-12-10",58.9,37.7167722557999,17.2532009287355,44.0329111406397,3.76582173174579,159.864260770687
"2012-12-11",39.2,33.366489491305,16.0022315360138,39.2495796778647,3.28555481191537,142.153196503709
"2012-12-12",24,29.3669899138818,14.8327958690005,34.8568454403385,2.84422911131302,125.877728867577
"2012-12-13",9.87,24.6594558487108,13.4590385899218,29.7103927652939,2.32309004012524,106.770096577801
"2012-12-14",0.18,27.8870506173963,16.8727831972906,34.3790838994002,2.5171652257662,122.610931147477
"2012-12-15",0,0,0,0,0,0
"2012-12-16",0,0,0,0,0,0
"2012-12-17",0,0,0,0,0,0
"2012-12-18",0,0,0,0,0,0
"2012-12-19",0,0,0,0,0,0
"2012-12-20",0,0,0,0,0,0
"2012-12-21",0,0,0,0,0,0
"2012-12-22",268,66.9158170448629,25.0953608648204,76.1301635603119,7.00354061081773,278.66207346922
"2012-12-23",2020,195.420526778681,66.0911429614846,220.062511055566,20.836475370742,808.08095769533
"2012-12-24",5570,376.135626052218,148.635453083561,430.485698854795,38.9433017462565,1572.78170895492
"2012-12-25",1860,185.632716464813,62.3497334829008,208.911395303194,19.8149743723409,767.2805680755
"2012-12-26",1110,137.233901944413,45.5539809693762,154.283064698494,14.6762433493633,566.826484709517
"2012-12-27",909,122.716220485417,40.950609506015,138.025626772927,13.1127105422905,507.024920027682
"2012-12-28",763,111.538356495722,37.5409221636905,125.548700692934,11.9019459413528,461.083257302056
"2012-12-29",1080,134.860242425237,44.711724354986,151.598481150511,14.4251521799731,556.981751767195
"2012-12-30",1170,141.005554211876,46.6668298973825,158.482261959409,15.0866482339038,582.300795347319
"2012-12-31",1090,135.378531910514,44.8243120954173,152.163634998603,14.4835925633907,559.078048917978
"2013-01-01",1130,138.066174244025,45.6602679030274,155.168629813149,14.7738628720073,570.137052790218
"2013-01-02",1140,138.662617673458,45.8254388883891,155.829518465786,14.8393088132375,572.576107031461
"2013-01-03",1150,139.256417996723,45.9899145295011,156.487495125667,14.90446209352,575.00439413576
"2013-01-04",1040,131.50345698127,43.488684242207,147.792623784104,14.0716760894872,543.035753289614
"2013-01-05",703,106.209440565148,35.7960215168297,119.564982498045,11.3308172294221,439.091183462529
"2013-01-06",465,85.9079253627031,30.027248626489,97.0374029109045,9.10922393189272,355.987363747707
"2013-01-07",344,74.2311128775012,26.8340740167538,84.1269299024614,7.82384472358305,308.305152785948
"2013-01-08",283,67.7851166290308,25.0943768430662,77.0119946824644,7.11245083584801,282.012520117319
"2013-01-09",206,58.8986914321736,22.7208949666365,67.2201176415806,6.12934198424976,245.805965651039
"2013-01-10",153,52.0360872910182,20.8868428419099,59.6677440776742,5.36906816628727,217.866792608127
"2013-01-11",120,47.2888532407926,19.6078816399242,54.4467611552401,4.84297357914245,198.546594980798
"2013-01-12",103,44.6337159314736,18.8836785071068,51.5265955203674,4.54891980244385,187.739821831022
"2013-01-13",87.4,42.0430256786794,18.1725640226756,48.6782179800392,4.26201260645417,177.196928548951
"2013-01-14",66,38.1849148419317,17.1071510537555,44.4395512047149,3.83459006388785,161.502570334482
"2013-01-15",40.3,32.8150561788933,15.5991956872474,38.5446295637441,3.23993800184839,139.665537926479
"2013-01-16",32.2,30.8396884158321,15.0309433449341,36.3759921904272,3.02159347629081,131.630428645202
"2013-01-17",22.9,28.3206842479902,14.3021681494017,33.6140265510306,2.74303124464215,121.39063915289
"2013-01-18",14.4,25.6594080066621,13.5308841028201,30.7033783591635,2.4482878751482,110.587201618558
"2013-01-19",6.98,22.8943424233652,12.7595739167133,27.7042958646443,2.1394047101158,99.4180350922654
"2013-01-20",0.86,21.6909650182495,13.0935100353317,26.7256622114723,1.95993198728438,95.3332687566015
"2013-01-21",0,0,0,0,0,0
"2013-01-22",0,0,0,0,0,0
"2013-01-23",0,0,0,0,0,0
"2013-01-24",0,0,0,0,0,0
"2013-01-25",0,0,0,0,0,0
"2013-01-26",0,0,0,0,0,0
"2013-01-27",0,0,0,0,0,0
"2013-01-28",0,0,0,0,0,0
"2013-01-29",0,0,0,0,0,0
"2013-01-30",0,0,0,0,0,0
"2013-01-31",0,0,0,0,0,0
"2013-02-01",0,0,0,0,0,0
"2013-02-02",0,0,0,0,0,0
"2013-02-03",0,0,0,0,0,0
"2013-02-04",0,0,0,0,0,0
"2013-02-05",0,0,0,0,0,0
"2013-02-06",0,0,0,0,0,0
"2013-02-07",0,0,0,0,0,0
"2013-02-08",0,0,0,0,0,0
"2013-02-09",0,0,0,0,0,0
"2013-02-10",0,0,0,0,0,0
"2013-02-11",0,0,0,0,0,0
"2013-02-12",0,0,0,0,0,0
"2013-02-13",0,0,0,0,0,0
"2013-02-14",0,0,0,0,0,0
"2013-02-15",0,0,0,0,0,0
"2013-02-16",0,0,0,0,0,0
"2013-02-17",0,0,0,0,0,0
"2013-02-18",0,0,0,0,0,0
"2013-02-19",0,0,0,0,0,0
"2013-02-20",0,0,0,0,0,0
"2013-02-21",0,0,0,0,0,0
"2013-02-22",0,0,0,0,0,0
"2013-02-23",0,0,0,0,0,0
"2013-02-24",0,0,0,0,0,0
"2013-02-25",0,0,0,0,0,0
"2013-02-26",0,0,0,0,0,0
"2013-02-27",0,0,0,0,0,0
"2013-02-28",0,0,0,0,0,0
"2013-03-01",0,0,0,0,0,0
