# Discharge.ft^3/s.Mean@11452500.20170930.csv generated at 2019-09-14 04:44:21 (UTC+00:00) by AQUARIUS 19.1.110.0
# 
# Time series identifier: Discharge.ft^3/s.Mean@11452500
# Location: CACHE C A YOLO CA
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2017-09-30T08:00:00Z to 2018-10-02T07:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2017-09-30T08:00:00Z,2017-09-30 00:00:00,19.342301771143,Approved,50,
2017-10-01T08:00:00Z,2017-10-01 00:00:00,20.8059980266023,Approved,50,
2017-10-02T08:00:00Z,2017-10-02 00:00:00,26.3887569691651,Approved,50,
2017-10-03T08:00:00Z,2017-10-03 00:00:00,26.7338617204287,Approved,50,
2017-10-04T08:00:00Z,2017-10-04 00:00:00,24.3272210254484,Approved,50,
2017-10-05T08:00:00Z,2017-10-05 00:00:00,18.3267941096652,Approved,50,
2017-10-06T08:00:00Z,2017-10-06 00:00:00,17.8557718496274,Approved,50,
2017-10-07T08:00:00Z,2017-10-07 00:00:00,10.6036516039277,Approved,50,
2017-10-08T08:00:00Z,2017-10-08 00:00:00,12.0922334193418,Approved,50,
2017-10-09T08:00:00Z,2017-10-09 00:00:00,22.5770982118088,Approved,50,
2017-10-10T08:00:00Z,2017-10-10 00:00:00,22.542998421655,Approved,50,
2017-10-11T08:00:00Z,2017-10-11 00:00:00,20.3976375646481,Approved,50,
2017-10-12T08:00:00Z,2017-10-12 00:00:00,14.8909699375172,Approved,50,
2017-10-13T08:00:00Z,2017-10-13 00:00:00,11.5014206269224,Approved,50,
2017-10-14T08:00:00Z,2017-10-14 00:00:00,12.4639185662176,Approved,50,
2017-10-15T08:00:00Z,2017-10-15 00:00:00,16.2632088876043,Approved,50,
2017-10-16T08:00:00Z,2017-10-16 00:00:00,18.4881472533341,Approved,50,
2017-10-17T08:00:00Z,2017-10-17 00:00:00,16.9058441034748,Approved,50,
2017-10-18T08:00:00Z,2017-10-18 00:00:00,11.5783779711445,Approved,50,
2017-10-19T08:00:00Z,2017-10-19 00:00:00,11.7461221173092,Approved,50,
2017-10-20T08:00:00Z,2017-10-20 00:00:00,15.8620339897036,Approved,50,
2017-10-21T08:00:00Z,2017-10-21 00:00:00,19.0210323215235,Approved,50,
2017-10-22T08:00:00Z,2017-10-22 00:00:00,21.8547718886099,Approved,50,
2017-10-23T08:00:00Z,2017-10-23 00:00:00,26.1110013454344,Approved,50,
2017-10-24T08:00:00Z,2017-10-24 00:00:00,25.2351742572091,Approved,50,
2017-10-25T08:00:00Z,2017-10-25 00:00:00,22.2685022039984,Approved,50,
2017-10-26T08:00:00Z,2017-10-26 00:00:00,22.9887910865414,Approved,50,
2017-10-27T08:00:00Z,2017-10-27 00:00:00,21.1598223127941,Approved,50,
2017-10-28T08:00:00Z,2017-10-28 00:00:00,17.9722913684043,Approved,50,
2017-10-29T08:00:00Z,2017-10-29 00:00:00,18.900185975043,Approved,50,
2017-10-30T08:00:00Z,2017-10-30 00:00:00,21.5584174008578,Approved,50,
2017-10-31T08:00:00Z,2017-10-31 00:00:00,20.1362490360969,Approved,50,
2017-11-01T08:00:00Z,2017-11-01 00:00:00,17.03702120829,Approved,50,
2017-11-02T08:00:00Z,2017-11-02 00:00:00,14.2875486643161,Approved,50,
2017-11-03T08:00:00Z,2017-11-03 00:00:00,18.3148177787236,Approved,50,
2017-11-04T08:00:00Z,2017-11-04 00:00:00,24.9905508284529,Approved,50,
2017-11-05T08:00:00Z,2017-11-05 00:00:00,26.0603764036071,Approved,50,
2017-11-06T08:00:00Z,2017-11-06 00:00:00,25.7273611180004,Approved,50,
2017-11-07T08:00:00Z,2017-11-07 00:00:00,26.3008535914208,Approved,50,
2017-11-08T08:00:00Z,2017-11-08 00:00:00,15.6129469764041,Approved,50,
2017-11-09T08:00:00Z,2017-11-09 00:00:00,9.0216418784467,Approved,50,
2017-11-10T08:00:00Z,2017-11-10 00:00:00,8.20707625103786,Approved,50,
2017-11-11T08:00:00Z,2017-11-11 00:00:00,5.67803872128701,Approved,50,
2017-11-12T08:00:00Z,2017-11-12 00:00:00,5.08224289589964,Approved,50,
2017-11-13T08:00:00Z,2017-11-13 00:00:00,7.937818243682,Approved,50,
2017-11-14T08:00:00Z,2017-11-14 00:00:00,8.4020605004852,Approved,50,
2017-11-15T08:00:00Z,2017-11-15 00:00:00,8.16249134534962,Approved,50,
2017-11-16T08:00:00Z,2017-11-16 00:00:00,9.29860861124051,Approved,50,
2017-11-17T08:00:00Z,2017-11-17 00:00:00,12.5459225465486,Approved,50,
2017-11-18T08:00:00Z,2017-11-18 00:00:00,11.8122135327512,Approved,50,
2017-11-19T08:00:00Z,2017-11-19 00:00:00,12.3966515055909,Approved,50,
2017-11-20T08:00:00Z,2017-11-20 00:00:00,13.166525162048,Approved,50,
2017-11-21T08:00:00Z,2017-11-21 00:00:00,13.1063925546853,Approved,50,
2017-11-22T08:00:00Z,2017-11-22 00:00:00,11.4358528949591,Approved,50,
2017-11-23T08:00:00Z,2017-11-23 00:00:00,9.066914674251,Approved,50,
2017-11-24T08:00:00Z,2017-11-24 00:00:00,10.3832740093436,Approved,50,
2017-11-25T08:00:00Z,2017-11-25 00:00:00,11.7784427234589,Approved,50,
2017-11-26T08:00:00Z,2017-11-26 00:00:00,10.4161755662405,Approved,50,
2017-11-27T08:00:00Z,2017-11-27 00:00:00,9.10199099388576,Approved,50,
