"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2016-10-01",0,0,0,0,0,0
"2016-10-02",0,0,0,0,0,0
"2016-10-03",0,0,0,0,0,0
"2016-10-04",17.6,1.3699047127538,0.35637036613942,1.12610062165199,0.247412850307296,4.52641354802394
"2016-10-05",2.27,0.769792512573761,0.286813232813232,0.665270133479134,0.1285733663635,2.63836084609192
"2016-10-06",0,0,0,0,0,0
"2016-10-07",0,0,0,0,0,0
"2016-10-08",0,0,0,0,0,0
"2016-10-09",0,0,0,0,0,0
"2016-10-10",0,0,0,0,0,0
"2016-10-11",0,0,0,0,0,0
"2016-10-12",0,0,0,0,0,0
"2016-10-13",0,0,0,0,0,0
"2016-10-14",0,0,0,0,0,0
"2016-10-15",0,0,0,0,0,0
"2016-10-16",0,0,0,0,0,0
"2016-10-17",0,0,0,0,0,0
"2016-10-18",0,0,0,0,0,0
"2016-10-19",0,0,0,0,0,0
"2016-10-20",0,0,0,0,0,0
"2016-10-21",0,0,0,0,0,0
"2016-10-22",0,0,0,0,0,0
"2016-10-23",0,0,0,0,0,0
"2016-10-24",0,0,0,0,0,0
"2016-10-25",0,0,0,0,0,0
"2016-10-26",0,0,0,0,0,0
"2016-10-27",0,0,0,0,0,0
"2016-10-28",0,0,0,0,0,0
"2016-10-29",0,0,0,0,0,0
"2016-10-30",0,0,0,0,0,0
"2016-10-31",0,0,0,0,0,0
"2016-11-01",0,0,0,0,0,0
"2016-11-02",0,0,0,0,0,0
"2016-11-03",0,0,0,0,0,0
"2016-11-04",0,0,0,0,0,0
"2016-11-05",0,0,0,0,0,0
"2016-11-06",0,0,0,0,0,0
"2016-11-07",0,0,0,0,0,0
"2016-11-08",0,0,0,0,0,0
"2016-11-09",0,0,0,0,0,0
"2016-11-10",0,0,0,0,0,0
"2016-11-11",0,0,0,0,0,0
"2016-11-12",0,0,0,0,0,0
"2016-11-13",0,0,0,0,0,0
"2016-11-14",0,0,0,0,0,0
"2016-11-15",0,0,0,0,0,0
"2016-11-16",0,0,0,0,0,0
"2016-11-17",0,0,0,0,0,0
"2016-11-18",0,0,0,0,0,0
"2016-11-19",0,0,0,0,0,0
"2016-11-20",0,0,0,0,0,0
"2016-11-21",0,0,0,0,0,0
"2016-11-22",0,0,0,0,0,0
"2016-11-23",0,0,0,0,0,0
"2016-11-24",0,0,0,0,0,0
"2016-11-25",0,0,0,0,0,0
"2016-11-26",0,0,0,0,0,0
"2016-11-27",0,0,0,0,0,0
"2016-11-28",0,0,0,0,0,0
"2016-11-29",0,0,0,0,0,0
"2016-11-30",0,0,0,0,0,0
"2016-12-01",0,0,0,0,0,0
"2016-12-02",0,0,0,0,0,0
"2016-12-03",0,0,0,0,0,0
"2016-12-04",0,0,0,0,0,0
"2016-12-05",0,0,0,0,0,0
"2016-12-06",0,0,0,0,0,0
"2016-12-07",0,0,0,0,0,0
"2016-12-08",0,0,0,0,0,0
"2016-12-09",0,0,0,0,0,0
"2016-12-10",0,0,0,0,0,0
"2016-12-11",180,2.60228762814113,0.417228081291217,2.07166083919252,0.49350867884463,8.39898500281812
"2016-12-12",134,2.40053479578144,0.409956238337997,1.91625454377018,0.453381692241762,7.76326849601486
"2016-12-13",37,1.68413970333689,0.378080706816495,1.36659878139532,0.310261171688798,5.51220316225795
"2016-12-14",15.4,1.31980229945303,0.352191029571931,1.08774955099461,0.237408368431255,4.36920243869089
"2016-12-15",14.9,1.30769411356311,0.351146353504962,1.0784801718314,0.234991728871036,4.33120514061992
"2016-12-16",2110,5.05844309976928,0.624917040988219,3.9936676795266,0.971365312122353,16.2273414441971
"2016-12-17",832,3.94140243302991,0.490071086532441,3.1122530076642,0.756681155420616,12.6453783598596
"2016-12-18",286,2.95226101521116,0.43056344487373,2.34203168984863,0.562848617938816,9.50407322763992
"2016-12-19",121,2.33435581676667,0.40753111662863,1.86534561994735,0.440197477835801,7.55493812592278
"2016-12-20",62.8,1.94927518106651,0.391844550655215,1.56970029755216,0.363308878752092,6.34439646916047
"2016-12-21",40.1,1.72208357692114,0.380263141511174,1.39564885715632,0.317854823025381,5.63125641413997
"2016-12-22",26.3,1.53196531720841,0.368449048667071,1.25012544616098,0.279811348706646,5.03481468090408
"2016-12-23",22.1,1.45960801990296,0.363311843601166,1.19475234636411,0.26534023825595,4.80783423897643
"2016-12-24",34.4,1.65047750880234,0.376075425359189,1.34083006044967,0.303524493014403,5.4065923439795
"2016-12-25",72.1,2.02487421120188,0.395232457570332,1.62767049051348,0.378423016735842,6.58184668846352
"2016-12-26",37.7,1.69290550059549,0.378592075570188,1.37330956493823,0.312015459050562,5.53970592368384
"2016-12-27",22.3,1.46327198288089,0.36358149235684,1.19755628291581,0.266072826091001,4.81932811452488
"2016-12-28",15.2,1.31499395121652,0.35177782550415,1.08406859669249,0.236448626960548,4.35411334634599
"2016-12-29",11.3,1.210378729765,0.342225639118255,1.00395792402188,0.215588322651026,4.02573221131904
"2016-12-30",8.37,1.11269961086864,0.332246089681173,0.929097765410665,0.196156742012254,3.71891004911111
