"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2016-10-01",0,0,0,0,0,0
"2016-10-02",0,0,0,0,0,0
"2016-10-03",0,0,0,0,0,0
"2016-10-04",17.6,12.6328333231574,4.27580069299072,9.86906962553086,2.54143473753872,38.9953592869252
"2016-10-05",2.27,6.17637324669284,3.11441668756693,5.34895087228022,1.06304946353426,20.5055647825374
"2016-10-06",0,0,0,0,0,0
"2016-10-07",0,0,0,0,0,0
"2016-10-08",0,0,0,0,0,0
"2016-10-09",0,0,0,0,0,0
"2016-10-10",0,0,0,0,0,0
"2016-10-11",0,0,0,0,0,0
"2016-10-12",0,0,0,0,0,0
"2016-10-13",0,0,0,0,0,0
"2016-10-14",0,0,0,0,0,0
"2016-10-15",0,0,0,0,0,0
"2016-10-16",0,0,0,0,0,0
"2016-10-17",0,0,0,0,0,0
"2016-10-18",0,0,0,0,0,0
"2016-10-19",0,0,0,0,0,0
"2016-10-20",0,0,0,0,0,0
"2016-10-21",0,0,0,0,0,0
"2016-10-22",0,0,0,0,0,0
"2016-10-23",0,0,0,0,0,0
"2016-10-24",0,0,0,0,0,0
"2016-10-25",0,0,0,0,0,0
"2016-10-26",0,0,0,0,0,0
"2016-10-27",0,0,0,0,0,0
"2016-10-28",0,0,0,0,0,0
"2016-10-29",0,0,0,0,0,0
"2016-10-30",0,0,0,0,0,0
"2016-10-31",0,0,0,0,0,0
"2016-11-01",0,0,0,0,0,0
"2016-11-02",0,0,0,0,0,0
"2016-11-03",0,0,0,0,0,0
"2016-11-04",0,0,0,0,0,0
"2016-11-05",0,0,0,0,0,0
"2016-11-06",0,0,0,0,0,0
"2016-11-07",0,0,0,0,0,0
"2016-11-08",0,0,0,0,0,0
"2016-11-09",0,0,0,0,0,0
"2016-11-10",0,0,0,0,0,0
"2016-11-11",0,0,0,0,0,0
"2016-11-12",0,0,0,0,0,0
"2016-11-13",0,0,0,0,0,0
"2016-11-14",0,0,0,0,0,0
"2016-11-15",0,0,0,0,0,0
"2016-11-16",0,0,0,0,0,0
"2016-11-17",0,0,0,0,0,0
"2016-11-18",0,0,0,0,0,0
"2016-11-19",0,0,0,0,0,0
"2016-11-20",0,0,0,0,0,0
"2016-11-21",0,0,0,0,0,0
"2016-11-22",0,0,0,0,0,0
"2016-11-23",0,0,0,0,0,0
"2016-11-24",0,0,0,0,0,0
"2016-11-25",0,0,0,0,0,0
"2016-11-26",0,0,0,0,0,0
"2016-11-27",0,0,0,0,0,0
"2016-11-28",0,0,0,0,0,0
"2016-11-29",0,0,0,0,0,0
"2016-11-30",0,0,0,0,0,0
"2016-12-01",0,0,0,0,0,0
"2016-12-02",0,0,0,0,0,0
"2016-12-03",0,0,0,0,0,0
"2016-12-04",0,0,0,0,0,0
"2016-12-05",0,0,0,0,0,0
"2016-12-06",0,0,0,0,0,0
"2016-12-07",0,0,0,0,0,0
"2016-12-08",0,0,0,0,0,0
"2016-12-09",0,0,0,0,0,0
"2016-12-10",0,0,0,0,0,0
"2016-12-11",180,94.4714079819285,17.2417736850951,68.7151792939956,21.0507209502403,277.274155093208
"2016-12-12",134,81.4306499843422,14.9671115976516,59.2563196544845,18.1335526417115,239.074840820427
"2016-12-13",37,43.7750356551383,8.61538605878482,32.0032589375004,9.68488018491207,128.942522407015
"2016-12-14",15.4,30.5112148165953,6.76934669330182,22.5241013459957,6.65876544933272,90.490721103668
"2016-12-15",14.9,30.4436023653913,6.77930030046197,22.4817005726642,6.64087772607881,90.3114771507911
"2016-12-16",2110,472.800954070684,69.8676773340181,340.149851559675,106.971101598304,1377.00793906646
"2016-12-17",832,253.465421893927,40.252377416842,182.946998911766,57.0879470229112,739.898629945218
"2016-12-18",286,132.577491650561,22.8110656268448,96.0939506550005,29.6868826121319,388.15411770289
"2016-12-19",121,83.2059780001267,14.8936372873428,60.4484686485393,18.571586798363,244.003608542152
"2016-12-20",62.8,60.3795133877009,11.1343115599752,43.9468233348429,13.4417973731433,177.296332142678
"2016-12-21",40.1,49.4056697388798,9.39831635314536,36.0335357793207,10.9672382578637,145.283202964952
"2016-12-22",26.3,41.3963191986373,8.24045451175451,30.2894452223331,9.14791710107646,122.007460192699
"2016-12-23",22.1,38.8230314225201,7.91013402404156,28.4566179133221,8.55810809928379,114.565191147082
"2016-12-24",34.4,47.4748957504577,9.09997515853727,34.6433911889647,10.5309581417124,139.65678883673
"2016-12-25",72.1,67.8219383644169,12.2076845286118,49.2888242350738,15.1306955444688,198.93709922355
"2016-12-26",37.7,50.4045281105437,9.52257876128617,36.7449495974122,11.1962492621329,148.171910013539
"2016-12-27",22.3,40.457049788224,8.16835836651942,29.6336465933175,8.92704459060792,119.328434832902
"2016-12-28",15.2,34.8950364121928,7.54679219457052,25.7023610614403,7.63971740432066,103.328034237367
"2016-12-29",11.3,31.3601168533818,7.24122618731267,23.2375686489442,6.80795318978102,93.2541866910673
"2016-12-30",8.37,28.2771787157949,7.05021941717327,21.1212475220922,6.06950549696161,84.5620425582864
