"Date","Flow","Flux","Std.Err","SEP","L95","U95"
"2010-01-01",0,0,0,0,0,0
"2010-01-02",0,0,0,0,0,0
"2010-01-03",0,0,0,0,0,0
"2010-01-04",0,0,0,0,0,0
"2010-01-05",0,0,0,0,0,0
"2010-01-06",0,0,0,0,0,0
"2010-01-07",0,0,0,0,0,0
"2010-01-08",0,0,0,0,0,0
"2010-01-09",0,0,0,0,0,0
"2010-01-10",0,0,0,0,0,0
"2010-01-11",0,0,0,0,0,0
"2010-01-12",0,0,0,0,0,0
"2010-01-13",0,0,0,0,0,0
"2010-01-14",0,0,0,0,0,0
"2010-01-15",0,0,0,0,0,0
"2010-01-16",0,0,0,0,0,0
"2010-01-17",0,0,0,0,0,0
"2010-01-18",0,0,0,0,0,0
"2010-01-19",0,0,0,0,0,0
"2010-01-20",1.62,4.3536540467828e-05,2.14620056450577e-05,6.45119644532522e-05,2.80582246119443e-06,0.000211388738799233
"2010-01-21",4840,2.08580419608764,0.385164793902708,2.94000964193771,0.148209982092161,9.828018101368
"2010-01-22",3580,1.24100195256094,0.224552940114908,1.74863503312328,0.0882397954792579,5.84620870353988
"2010-01-23",1400,0.2599116372558,0.0519042080951233,0.366886568126989,0.0184164296309019,1.2257520683309
"2010-01-24",522,0.0549883206797945,0.013601366766458,0.0780343311148815,0.00385624966534037,0.260166796864175
"2010-01-25",322,0.0265982925613657,0.00729574363038415,0.0378773197685377,0.00185272832048705,0.126110510394877
"2010-01-26",4460,1.81041193105299,0.331488064393618,2.55146691273739,0.128677592244106,8.52965751518219
"2010-01-27",2940,0.888019209689865,0.161097024575463,1.25131764514222,0.0631362093257255,4.18345875906367
"2010-01-28",949,0.139362038152293,0.0301748617820716,0.197066258062623,0.00984114190240196,0.657938322438207
"2010-01-29",484,0.0490084071064633,0.0123254150001217,0.0695838936306479,0.00343346034859498,0.231946233885275
"2010-01-30",313,0.0255067098295614,0.00703718844484342,0.0363307427031192,0.0017759423337038,0.120950909013467
"2010-01-31",224,0.0156486126622892,0.00461341835193057,0.0223484899254932,0.00108394490737358,0.0743238589255746
"2010-02-01",168,0.0103724768312186,0.00322537080328912,0.0148488681003293,0.000715140335418452,0.0493358509916236
"2010-02-02",123,0.00670474008381209,0.00220008301470269,0.00962394966605118,0.000459863683285292,0.0319420272930868
"2010-02-03",100,0.00504543407521325,0.00171191077095874,0.00725527011273397,0.000344839989369628,0.0240630873968448
"2010-02-04",48.4,0.00192701298299315,0.000725194104281716,0.00278872032139414,0.000130078622503835,0.00922570898651277
"2010-02-05",0.96,2.69676443213982e-05,1.35916576195073e-05,4.00603275354531e-05,1.72948291731459e-06,0.000131132892080414
"2010-02-06",126,0.00693230465034783,0.00226565195360166,0.00994851746839524,0.000475665399579551,0.0330220090544751
