"Date","Flow","Flux","Std.Err","SEP","L95","U95"
"2016-10-01",0,0,0,0,0,0
"2016-10-02",0,0,0,0,0,0
"2016-10-03",0,0,0,0,0,0
"2016-10-04",17.6,1.15618520837075e-05,8.67359139798846e-06,1.04523604833985e-05,1.7914666995887e-06,4.10603692527824e-05
"2016-10-05",2.27,1.4650051011495e-06,1.07919249046939e-06,1.30800402599135e-06,2.31639578388165e-07,5.15562419337227e-06
"2016-10-06",0,0,0,0,0,0
"2016-10-07",0,0,0,0,0,0
"2016-10-08",0,0,0,0,0,0
"2016-10-09",0,0,0,0,0,0
"2016-10-10",0,0,0,0,0,0
"2016-10-11",0,0,0,0,0,0
"2016-10-12",0,0,0,0,0,0
"2016-10-13",0,0,0,0,0,0
"2016-10-14",0,0,0,0,0,0
"2016-10-15",0,0,0,0,0,0
"2016-10-16",0,0,0,0,0,0
"2016-10-17",0,0,0,0,0,0
"2016-10-18",0,0,0,0,0,0
"2016-10-19",0,0,0,0,0,0
"2016-10-20",0,0,0,0,0,0
"2016-10-21",0,0,0,0,0,0
"2016-10-22",0,0,0,0,0,0
"2016-10-23",0,0,0,0,0,0
"2016-10-24",0,0,0,0,0,0
"2016-10-25",0,0,0,0,0,0
"2016-10-26",0,0,0,0,0,0
"2016-10-27",0,0,0,0,0,0
"2016-10-28",0,0,0,0,0,0
"2016-10-29",0,0,0,0,0,0
"2016-10-30",0,0,0,0,0,0
"2016-10-31",0,0,0,0,0,0
"2016-11-01",0,0,0,0,0,0
"2016-11-02",0,0,0,0,0,0
"2016-11-03",0,0,0,0,0,0
"2016-11-04",0,0,0,0,0,0
"2016-11-05",0,0,0,0,0,0
"2016-11-06",0,0,0,0,0,0
"2016-11-07",0,0,0,0,0,0
"2016-11-08",0,0,0,0,0,0
"2016-11-09",0,0,0,0,0,0
"2016-11-10",0,0,0,0,0,0
"2016-11-11",0,0,0,0,0,0
"2016-11-12",0,0,0,0,0,0
"2016-11-13",0,0,0,0,0,0
"2016-11-14",0,0,0,0,0,0
"2016-11-15",0,0,0,0,0,0
"2016-11-16",0,0,0,0,0,0
"2016-11-17",0,0,0,0,0,0
"2016-11-18",0,0,0,0,0,0
"2016-11-19",0,0,0,0,0,0
"2016-11-20",0,0,0,0,0,0
"2016-11-21",0,0,0,0,0,0
"2016-11-22",0,0,0,0,0,0
"2016-11-23",0,0,0,0,0,0
"2016-11-24",0,0,0,0,0,0
"2016-11-25",0,0,0,0,0,0
"2016-11-26",0,0,0,0,0,0
"2016-11-27",0,0,0,0,0,0
"2016-11-28",0,0,0,0,0,0
"2016-11-29",0,0,0,0,0,0
"2016-11-30",0,0,0,0,0,0
"2016-12-01",0,0,0,0,0,0
"2016-12-02",0,0,0,0,0,0
"2016-12-03",0,0,0,0,0,0
"2016-12-04",0,0,0,0,0,0
"2016-12-05",0,0,0,0,0,0
"2016-12-06",0,0,0,0,0,0
"2016-12-07",0,0,0,0,0,0
"2016-12-08",0,0,0,0,0,0
"2016-12-09",0,0,0,0,0,0
"2016-12-10",0,0,0,0,0,0
"2016-12-11",180,2.99738629974453e-05,6.27688945409367e-06,1.63722453363074e-05,9.34125680759213e-06,7.40776489874413e-05
"2016-12-12",134,2.18771225791026e-05,4.49290501792197e-06,1.19160423136213e-05,6.83986263529105e-06,5.39636429375067e-05
"2016-12-13",37,5.90378079556761e-06,1.26000137056032e-06,3.23389962023791e-06,1.83394717121768e-06,1.46188699918298e-05
"2016-12-14",15.4,2.40139699237736e-06,5.40688806041314e-07,1.32663918958695e-06,7.38724185205321e-07,5.98094948155535e-06
"2016-12-15",14.9,2.27956307410656e-06,5.07658346631599e-07,1.25706120255757e-06,7.02703964168939e-07,5.67050208279966e-06
"2016-12-16",2110,0.000319947627356696,6.32210751760355e-05,0.000173346982142602,0.000100636011334486,0.000786362526244042
"2016-12-17",832,0.000123976765397872,2.25876579981845e-05,6.64975804129019e-05,3.94410320135317e-05,0.000302635309850726
"2016-12-18",286,4.18245769691463e-05,7.30259985191811e-06,2.23276427479664e-05,1.33765213773518e-05,0.000101770457668922
"2016-12-19",121,1.73500853192383e-05,3.04755176742743e-06,9.26814740312895e-06,5.54497750962406e-06,4.22358250580924e-05
"2016-12-20",62.8,8.82807602977127e-06,1.59403362418874e-06,4.73026248757055e-06,2.81174145892207e-06,2.15349220311397e-05
"2016-12-21",40.1,5.52902441485527e-06,1.02566803725598e-06,2.97188301481262e-06,1.75478699401812e-06,1.35160303031927e-05
"2016-12-22",26.3,3.55687124417405e-06,6.82683074553386e-07,1.91984911967195e-06,1.12356054225362e-06,8.71966306559921e-06
"2016-12-23",22.1,2.93547965361973e-06,5.69359286139717e-07,1.5865708356959e-06,9.25870430029273e-07,7.20286377182869e-06
"2016-12-24",34.4,4.50302999492111e-06,8.18304595365148e-07,2.41457869482338e-06,1.43303818869525e-06,1.09899778614698e-05
"2016-12-25",72.1,9.3130812305286e-06,1.53269397631016e-06,4.94194530285329e-06,2.99857603769967e-06,2.25696276656212e-05
