"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2016-10-01",0,0,0,0,0,0
"2016-10-02",0,0,0,0,0,0
"2016-10-03",0,0,0,0,0,0
"2016-10-04",17.6,0.34215825686407,1.31167475722043,1.35234806607931,0.00280049929983014,2.51505908574164
"2016-10-05",2.27,0.0109788766325307,0.149665066981521,0.150037303543517,7.73512650318913e-06,0.0829939588093871
"2016-10-06",0,0,0,0,0,0
"2016-10-07",0,0,0,0,0,0
"2016-10-08",0,0,0,0,0,0
"2016-10-09",0,0,0,0,0,0
"2016-10-10",0,0,0,0,0,0
"2016-10-11",0,0,0,0,0,0
"2016-10-12",0,0,0,0,0,0
"2016-10-13",0,0,0,0,0,0
"2016-10-14",0,0,0,0,0,0
"2016-10-15",0,0,0,0,0,0
"2016-10-16",0,0,0,0,0,0
"2016-10-17",0,0,0,0,0,0
"2016-10-18",0,0,0,0,0,0
"2016-10-19",0,0,0,0,0,0
"2016-10-20",0,0,0,0,0,0
"2016-10-21",0,0,0,0,0,0
"2016-10-22",0,0,0,0,0,0
"2016-10-23",0,0,0,0,0,0
"2016-10-24",0,0,0,0,0,0
"2016-10-25",0,0,0,0,0,0
"2016-10-26",0,0,0,0,0,0
"2016-10-27",0,0,0,0,0,0
"2016-10-28",0,0,0,0,0,0
"2016-10-29",0,0,0,0,0,0
"2016-10-30",0,0,0,0,0,0
"2016-10-31",0,0,0,0,0,0
"2016-11-01",0,0,0,0,0,0
"2016-11-02",0,0,0,0,0,0
"2016-11-03",0,0,0,0,0,0
"2016-11-04",0,0,0,0,0,0
"2016-11-05",0,0,0,0,0,0
"2016-11-06",0,0,0,0,0,0
"2016-11-07",0,0,0,0,0,0
"2016-11-08",0,0,0,0,0,0
"2016-11-09",0,0,0,0,0,0
"2016-11-10",0,0,0,0,0,0
"2016-11-11",0,0,0,0,0,0
"2016-11-12",0,0,0,0,0,0
"2016-11-13",0,0,0,0,0,0
"2016-11-14",0,0,0,0,0,0
"2016-11-15",0,0,0,0,0,0
"2016-11-16",0,0,0,0,0,0
"2016-11-17",0,0,0,0,0,0
"2016-11-18",0,0,0,0,0,0
"2016-11-19",0,0,0,0,0,0
"2016-11-20",0,0,0,0,0,0
"2016-11-21",0,0,0,0,0,0
"2016-11-22",0,0,0,0,0,0
"2016-11-23",0,0,0,0,0,0
"2016-11-24",0,0,0,0,0,0
"2016-11-25",0,0,0,0,0,0
"2016-11-26",0,0,0,0,0,0
"2016-11-27",0,0,0,0,0,0
"2016-11-28",0,0,0,0,0,0
"2016-11-29",0,0,0,0,0,0
"2016-11-30",0,0,0,0,0,0
"2016-12-01",0,0,0,0,0,0
"2016-12-02",0,0,0,0,0,0
"2016-12-03",0,0,0,0,0,0
"2016-12-04",0,0,0,0,0,0
"2016-12-05",0,0,0,0,0,0
"2016-12-06",0,0,0,0,0,0
"2016-12-07",0,0,0,0,0,0
"2016-12-08",0,0,0,0,0,0
"2016-12-09",0,0,0,0,0,0
"2016-12-10",0,0,0,0,0,0
"2016-12-11",180,48.9659960352423,18.836448275619,50.7340216758928,6.01702327782179,192.176222282217
"2016-12-12",134,38.8983298504313,14.6036458627715,40.1705962507215,4.807399226791,152.3068784071
"2016-12-13",37,10.8403747010683,4.6934388696751,11.4364142245852,1.29054717008084,43.0940502900207
"2016-12-14",15.4,3.75614781310503,2.22457685454992,4.24344255882548,0.395639936058485,15.6659431973748
"2016-12-15",14.9,3.68277397503147,2.17456148247514,4.15711462200327,0.388493090288692,15.351127137492
"2016-12-16",2110,259.202833397842,93.9256838423747,266.468024422112,32.2890790365048,1011.63201478836
"2016-12-17",832,166.585354658215,57.844581687838,170.382669634519,20.9366538183595,647.794808316406
"2016-12-18",286,83.4024120686467,27.721770916737,84.8910556824219,10.570636752299,323.202560423291
"2016-12-19",121,41.659518146734,13.3685389136934,42.2492622407467,5.31336204580011,161.020542600947
"2016-12-20",62.8,22.5562939997008,7.45232210848931,22.9442219446222,2.86201200069715,87.3706006840544
"2016-12-21",40.1,14.2270280598477,5.07365575226749,14.5971987424195,1.77831723895311,55.4485962852077
"2016-12-22",26.3,8.89035813006648,3.59543036037141,9.27793512877261,1.07877972055087,35.0710193905585
"2016-12-23",22.1,7.32629563417256,3.13754308862986,7.71504812477092,0.874999365156423,29.0868527655226
"2016-12-24",34.4,12.6890314588179,4.50476827557011,13.0121067630424,1.5875750963053,49.4351981725447
"2016-12-25",72.1,28.6144094602552,8.52551611055146,28.818380079686,3.69364521572968,110.04965067528
"2016-12-26",37.7,14.6160167160218,4.8946511467935,14.8888548873346,1.84989394293045,56.6728033627418
"2016-12-27",22.3,7.98769187836696,3.22555314176227,8.33404958386855,0.969628541919581,31.5051321738392
"2016-12-28",15.2,4.96565313298339,2.39442668857231,5.34367688374181,0.570761028619534,20.0187417903889
"2016-12-29",11.3,3.36847043763417,1.8955588607699,3.75430762216464,0.363602764329827,13.9175393337882
"2016-12-30",8.37,2.22197578698141,1.4836838917207,2.60208632290388,0.219166459859699,9.49947016066239
