"Date","Flow","Flux","Std.Err","SEP","L95","U95"
"2010-01-01",0,0,0,0,0,0
"2010-01-02",0,0,0,0,0,0
"2010-01-03",0,0,0,0,0,0
"2010-01-04",0,0,0,0,0,0
"2010-01-05",0,0,0,0,0,0
"2010-01-06",0,0,0,0,0,0
"2010-01-07",0,0,0,0,0,0
"2010-01-08",0,0,0,0,0,0
"2010-01-09",0,0,0,0,0,0
"2010-01-10",0,0,0,0,0,0
"2010-01-11",0,0,0,0,0,0
"2010-01-12",0,0,0,0,0,0
"2010-01-13",0,0,0,0,0,0
"2010-01-14",0,0,0,0,0,0
"2010-01-15",0,0,0,0,0,0
"2010-01-16",0,0,0,0,0,0
"2010-01-17",0,0,0,0,0,0
"2010-01-18",0,0,0,0,0,0
"2010-01-19",0,0,0,0,0,0
"2010-01-20",1.62,1074.90505345995,558.688300141914,2447.37407537023,29.0761978366383,6425.94314051076
"2010-01-21",4840,7637987.38569931,1923231.68070731,17040078.5090765,215536.330781611,45283440.9409247
"2010-01-22",3580,5487914.43841068,1357574.99346545,12240626.427095,154934.834929102,32533295.9319906
"2010-01-23",1400,1957069.06809374,473788.485046677,4364048.17236408,55281.8478777001,11600595.3416952
"2010-01-24",522,660367.755733603,165520.52454774,1473171.54168568,18637.1610673374,3915037.70268448
"2010-01-25",322,387486.739018078,100698.588638096,864828.022180476,10925.0599465358,2297691.27898079
"2010-01-26",4460,6983313.94263969,1749128.85847565,15578483.2143058,197089.496811382,41400926.9150262
"2010-01-27",2940,4421501.52928731,1084099.01449992,9860956.85805194,124855.952547511,26210246.3013141
"2010-01-28",949,1275884.63777543,311005.49855207,2845313.56656966,36034.1570762326,7563104.84934653
"2010-01-29",484,607553.258168399,153032.296341996,1355435.54430275,17144.3898980548,3602015.73300198
"2010-01-30",313,375544.453337192,97834.6749747469,838202.07919758,10587.6179581387,2226907.36551228
"2010-01-31",224,259495.697043157,69756.7222302014,579440.727216044,7309.18881638795,1539039.96601659
"2010-02-01",168,188786.147467559,52303.6526631781,421739.894088826,5312.54296627738,1119877.45952426
"2010-02-02",123,133693.662454545,38378.1759779754,298834.612002799,3757.79371854171,793254.077378829
"2010-02-03",100,106300.480428757,31283.9912239485,237704.876397489,2985.22779103974,630829.448036484
"2010-02-04",48.4,47536.1204113101,15360.6526668089,106487.459472658,1330.03110299867,282304.504306978
"2010-02-05",0.96,597.721079458377,333.9987384178,1366.42267765792,16.032914554824,3579.08943665197
"2010-02-06",126,137308.740604584,39304.3884387356,306900.799372979,3859.77832881083,814688.043405041
"2010-02-07",161,180103.130167597,50132.3435744695,402371.547859233,5067.43576408832,1068401.75519695
"2010-02-08",110,118137.409150416,34367.1784848771,264121.745215517,3319.01124365021,701017.270525325
"2010-02-09",45.6,44492.8439166044,14492.737412736,99686.8238654172,1244.44810620823,264249.493638573
