"Date","Flow","Flux","Std.Err","SEP","L95","U95"
"2010-01-01",0,0,0,0,0,0
"2010-01-02",0,0,0,0,0,0
"2010-01-03",0,0,0,0,0,0
"2010-01-04",0,0,0,0,0,0
"2010-01-05",0,0,0,0,0,0
"2010-01-06",0,0,0,0,0,0
"2010-01-07",0,0,0,0,0,0
"2010-01-08",0,0,0,0,0,0
"2010-01-09",0,0,0,0,0,0
"2010-01-10",0,0,0,0,0,0
"2010-01-11",0,0,0,0,0,0
"2010-01-12",0,0,0,0,0,0
"2010-01-13",0,0,0,0,0,0
"2010-01-14",0,0,0,0,0,0
"2010-01-15",0,0,0,0,0,0
"2010-01-16",0,0,0,0,0,0
"2010-01-17",0,0,0,0,0,0
"2010-01-18",0,0,0,0,0,0
"2010-01-19",0,0,0,0,0,0
"2010-01-20",1.62,6.51028285263242e-07,2.63407194898213e-07,6.88869379012772e-07,7.85463107322452e-08,2.54574043699424e-06
"2010-01-21",4840,0.00762774379302977,0.00105772543709211,0.00753239230477456,0.00103661273468231,0.0284167537775597
"2010-01-22",3580,0.00506406515474607,0.000677396432404497,0.00499733520566195,0.000689007580344555,0.0188567641996374
"2010-01-23",1400,0.0014511379322792,0.000218535370387838,0.00143553065942715,0.000196620567655297,0.00541289097041171
"2010-01-24",522,0.000407705108917746,7.99279879031211e-05,0.000406553605858647,5.44970630915164e-05,0.00152938142937014
"2010-01-25",322,0.000222719124152088,4.9239177659774e-05,0.00022325338737064,2.95063956481452e-05,0.000838546343227544
"2010-01-26",4460,0.00682327477895882,0.00093319724547895,0.00673617005034341,0.000927707277660068,0.0254149194721151
"2010-01-27",2940,0.00388354314977432,0.000518900263812394,0.00383229010234915,0.000528406338141149,0.0144607123683311
"2010-01-28",949,0.000875034182025991,0.000145951041549615,0.000867893923361185,0.000118035917013611,0.00327001433307945
"2010-01-29",484,0.000370627487808596,7.40984233211556e-05,0.000369866355364125,4.94758341697714e-05,0.00139105407008864
"2010-01-30",313,0.000215032531817749,4.78568421759039e-05,0.000215618500184375,2.84722360855994e-05,0.000809791668956077
"2010-01-31",224,0.000142495583654374,3.41782397738067e-05,0.000143451122891964,1.87403666017627e-05,0.000538124151615046
"2010-02-01",168,0.000100481559806298,2.55682602157345e-05,0.000101514956605484,1.31348286399442e-05,0.000380410005310544
"2010-02-02",123,6.91385539527883e-05,1.8657067315534e-05,7.01252217993387e-05,8.97686609648958e-06,0.000262475206366244
"2010-02-03",100,5.40885316209469e-05,1.51320941134851e-05,5.50055313372324e-05,6.99099125758251e-06,0.000205721217750893
"2010-02-04",48.4,2.32793926812413e-05,7.26741322414511e-06,2.38926867766258e-05,2.96160654110686e-06,8.9113966264968e-05
"2010-02-05",0.96,3.96241621261227e-07,1.62856708819086e-07,4.20249701110655e-07,4.76119455490509e-08,1.55194370101045e-06
