"Date","Flow","Flux","Std.Err","SEP","L95","U95"
"2016-10-01",0,0,0,0,0,0
"2016-10-02",0,0,0,0,0,0
"2016-10-03",0,0,0,0,0,0
"2016-10-04",17.6,1.01857246491671e-05,3.01352540567503e-06,9.65687341095833e-06,1.46320455165422e-06,3.73411095812989e-05
"2016-10-05",2.27,6.22918339802218e-07,2.65932042829884e-07,6.20914669897416e-07,8.22169400581155e-08,2.36737944670239e-06
"2016-10-06",0,0,0,0,0,0
"2016-10-07",0,0,0,0,0,0
"2016-10-08",0,0,0,0,0,0
"2016-10-09",0,0,0,0,0,0
"2016-10-10",0,0,0,0,0,0
"2016-10-11",0,0,0,0,0,0
"2016-10-12",0,0,0,0,0,0
"2016-10-13",0,0,0,0,0,0
"2016-10-14",0,0,0,0,0,0
"2016-10-15",0,0,0,0,0,0
"2016-10-16",0,0,0,0,0,0
"2016-10-17",0,0,0,0,0,0
"2016-10-18",0,0,0,0,0,0
"2016-10-19",0,0,0,0,0,0
"2016-10-20",0,0,0,0,0,0
"2016-10-21",0,0,0,0,0,0
"2016-10-22",0,0,0,0,0,0
"2016-10-23",0,0,0,0,0,0
"2016-10-24",0,0,0,0,0,0
"2016-10-25",0,0,0,0,0,0
"2016-10-26",0,0,0,0,0,0
"2016-10-27",0,0,0,0,0,0
"2016-10-28",0,0,0,0,0,0
"2016-10-29",0,0,0,0,0,0
"2016-10-30",0,0,0,0,0,0
"2016-10-31",0,0,0,0,0,0
"2016-11-01",0,0,0,0,0,0
"2016-11-02",0,0,0,0,0,0
"2016-11-03",0,0,0,0,0,0
"2016-11-04",0,0,0,0,0,0
"2016-11-05",0,0,0,0,0,0
"2016-11-06",0,0,0,0,0,0
"2016-11-07",0,0,0,0,0,0
"2016-11-08",0,0,0,0,0,0
"2016-11-09",0,0,0,0,0,0
"2016-11-10",0,0,0,0,0,0
"2016-11-11",0,0,0,0,0,0
"2016-11-12",0,0,0,0,0,0
"2016-11-13",0,0,0,0,0,0
"2016-11-14",0,0,0,0,0,0
"2016-11-15",0,0,0,0,0,0
"2016-11-16",0,0,0,0,0,0
"2016-11-17",0,0,0,0,0,0
"2016-11-18",0,0,0,0,0,0
"2016-11-19",0,0,0,0,0,0
"2016-11-20",0,0,0,0,0,0
"2016-11-21",0,0,0,0,0,0
"2016-11-22",0,0,0,0,0,0
"2016-11-23",0,0,0,0,0,0
"2016-11-24",0,0,0,0,0,0
"2016-11-25",0,0,0,0,0,0
"2016-11-26",0,0,0,0,0,0
"2016-11-27",0,0,0,0,0,0
"2016-11-28",0,0,0,0,0,0
"2016-11-29",0,0,0,0,0,0
"2016-11-30",0,0,0,0,0,0
"2016-12-01",0,0,0,0,0,0
"2016-12-02",0,0,0,0,0,0
"2016-12-03",0,0,0,0,0,0
"2016-12-04",0,0,0,0,0,0
"2016-12-05",0,0,0,0,0,0
"2016-12-06",0,0,0,0,0,0
"2016-12-07",0,0,0,0,0,0
"2016-12-08",0,0,0,0,0,0
"2016-12-09",0,0,0,0,0,0
"2016-12-10",0,0,0,0,0,0
"2016-12-11",180,0.000239212110584908,4.37149423285181e-05,0.00021985639419212,3.61763461996217e-05,0.000857455481087744
"2016-12-12",134,0.000160395989616034,3.1185909984585e-05,0.000147801717538014,2.41534244763604e-05,0.000576025723832901
"2016-12-13",37,2.79800054671743e-05,7.13776753249539e-06,2.61938221208865e-05,4.10486924907363e-06,0.000101641469676307
"2016-12-14",15.4,8.49266789338229e-06,2.57812342461509e-06,8.07240198585515e-06,1.21477721128439e-06,3.11920507421806e-05
"2016-12-15",14.9,8.11944065091616e-06,2.48044630525849e-06,7.72264816633955e-06,1.16013375391928e-06,2.98352119779722e-05
"2016-12-16",2110,0.00663869654374729,0.000942352036887266,0.00605349993531062,0.00101705949738484,0.0236602360537315
"2016-12-17",832,0.00189397380557085,0.000270513034902376,0.00172728151716269,0.000290088530661021,0.00675083913583087
"2016-12-18",286,0.000447617497650955,7.45760393883194e-05,0.000410023513365696,6.80665296618045e-05,0.00160058911417306
"2016-12-19",121,0.000139681934584164,2.77540124773881e-05,0.000128841102881015,2.10000981636017e-05,0.000501994838432601
"2016-12-20",62.8,5.73936745244873e-05,1.31130617652983e-05,5.3333625419586e-05,8.52380676423661e-06,0.000207376526525333
"2016-12-21",40.1,3.12122435686553e-05,7.83171342262012e-06,2.91844017716338e-05,4.58825024112213e-06,0.000113283825727959
"2016-12-22",26.3,1.75924496125286e-05,4.80910873286389e-06,1.65598051720957e-05,2.55758373070626e-06,6.4160799110079e-05
"2016-12-23",22.1,1.38850341853517e-05,3.92912207912819e-06,1.31093942437193e-05,2.0085190420849e-06,5.07498981919411e-05
"2016-12-24",34.4,2.53422973034252e-05,6.56192490412964e-06,2.37511271777362e-05,3.71098837686366e-06,9.21343755235216e-05
"2016-12-25",72.1,6.92229600802675e-05,1.53596942201565e-05,6.4215490931131e-05,1.03098761452494e-05,0.000249806694034147
