"Date","Flow","Flux","Std.Err","SEP","L95","U95"
"2012-11-10",0,0,0,0,0,0
"2012-11-11",0,0,0,0,0,0
"2012-11-12",0,0,0,0,0,0
"2012-11-13",0,0,0,0,0,0
"2012-11-14",0,0,0,0,0,0
"2012-11-15",0,0,0,0,0,0
"2012-11-16",0,0,0,0,0,0
"2012-11-17",0,0,0,0,0,0
"2012-11-18",0,0,0,0,0,0
"2012-11-19",0,0,0,0,0,0
"2012-11-20",0,0,0,0,0,0
"2012-11-21",0,0,0,0,0,0
"2012-11-22",0,0,0,0,0,0
"2012-11-23",0,0,0,0,0,0
"2012-11-24",0,0,0,0,0,0
"2012-11-25",0,0,0,0,0,0
"2012-11-26",0,0,0,0,0,0
"2012-11-27",0,0,0,0,0,0
"2012-11-28",0,0,0,0,0,0
"2012-11-29",0,0,0,0,0,0
"2012-11-30",0,0,0,0,0,0
"2012-12-01",0,0,0,0,0,0
"2012-12-02",0,0,0,0,0,0
"2012-12-03",1210,0.00156985302895025,0.000228776787665513,0.00117336488892765,0.000327470742267352,0.00482829589885383
"2012-12-04",369,0.000393210017815713,8.23731072398656e-05,0.000299797492895413,7.96866333023774e-05,0.00122700688676736
"2012-12-05",281,0.000287705700133425,6.46081754332087e-05,0.000220588275431955,5.78287337048813e-05,0.000901453356742007
"2012-12-06",386,0.000414131500419146,8.57186743953869e-05,0.000315465364621485,8.40369130334024e-05,0.00129144629322527
"2012-12-07",321,0.000335055590077765,7.27806566774087e-05,0.000256182271641588,6.76202474669937e-05,0.00104769594684793
"2012-12-08",157,0.000148600186301521,3.80276094811181e-05,0.000115384078466652,2.93162316510084e-05,0.000469917055439133
"2012-12-09",87.3,7.70789031258133e-05,2.2014644063861e-05,6.06428898374645e-05,1.49112495661057e-05,0.000246099595089453
"2012-12-10",58.9,4.99135317036562e-05,1.51817636143e-05,3.9615664305344e-05,9.53003303919439e-06,0.000160387792708793
"2012-12-11",39.2,3.19924712845749e-05,1.03025230454279e-05,2.56164864240325e-05,6.02782963311117e-06,0.000103464799785824
"2012-12-12",24,1.88433574896024e-05,6.43699434687596e-06,1.52400419228089e-05,3.49676020011055e-06,6.13881260309592e-05
"2012-12-13",9.87,7.3612486206373e-06,2.73214342402916e-06,6.04867620347666e-06,1.33333651068502e-06,2.42606523176626e-05
"2012-12-14",0.18,1.44387507422856e-07,5.92189010056991e-08,1.21288676957545e-07,2.52753746334937e-08,4.83587487964783e-07
"2012-12-15",0,0,0,0,0,0
"2012-12-16",0,0,0,0,0,0
"2012-12-17",0,0,0,0,0,0
"2012-12-18",0,0,0,0,0,0
"2012-12-19",0,0,0,0,0,0
"2012-12-20",0,0,0,0,0,0
"2012-12-21",0,0,0,0,0,0
"2012-12-22",268,0.000272551437036945,6.1914172162612e-05,0.000209178058961941,5.47023593923903e-05,0.000854593488339403
"2012-12-23",2020,0.00288382251689072,0.00035894869879463,0.00214436179329182,0.000606065637076067,0.00883627990736631
"2012-12-24",5570,0.00977700001112649,0.00117202024938255,0.00726262802389824,0.00205774723263012,0.029935419680158
"2012-12-25",1860,0.00261373129326486,0.000332827837775908,0.00194479555229062,0.000548786969849372,0.00801250289501229
"2012-12-26",1110,0.00141798095399197,0.000212606057225198,0.0010610287240631,0.000295315496041833,0.00436472329853222
"2012-12-27",909,0.00112108089953058,0.000179491997884225,0.000841226981384428,0.00023253465138084,0.00345789155718541
"2012-12-28",763,0.000913195060115974,0.000154686560859791,0.000687094358842293,0.000188672282631445,0.00282224683002543
"2012-12-29",1080,0.00137293866084146,0.000207721984712712,0.00102770126359579,0.000285783405215305,0.00422720435699395
"2012-12-30",1170,0.00150879038320658,0.000222326727203566,0.0011282044484666,0.000314539606795926,0.00464192748359201
"2012-12-31",1090,0.00138792546558307,0.000209351918373195,0.00103879083378022,0.000288954735930371,0.00427296251558113
"2013-01-01",1130,0.0014481444801495,0.000215852939484523,0.00108334420098701,0.000301700109552838,0.00445680685130898
"2013-01-02",1140,0.00146326634166074,0.000217473800426277,0.00109453076066718,0.000304901259408724,0.00450296849874964
"2013-01-03",1150,0.00147841471868343,0.000219093015432234,0.00110573639167649,0.000308108251538015,0.00454920945119353
"2013-01-04",1040,0.00131326848208146,0.000201181791664999,0.000983541519962499,0.000273159420084168,0.00404499814503718
"2013-01-05",703,0.000829874010291025,0.000144247262499167,0.000625240512131187,0.000171124201484069,0.00256724713795486
"2013-01-06",465,0.000513403468935568,0.000100945274957948,0.000389673738996023,0.000104733844894753,0.00159680397258356
"2013-01-07",344,0.000362747462794111,7.74048249109672e-05,0.00027696339348875,7.33609498878535e-05,0.00113311738806676
"2013-01-08",283,0.000290047641668233,6.5020932080897e-05,0.000222350760644352,5.8312224763053e-05,0.000908692537868496
"2013-01-09",206,0.000202023179118463,4.87821635572738e-05,0.000155928660035695,4.02103942064758e-05,0.000636069620722825
"2013-01-10",153,0.000144342240517437,3.71330442311571e-05,0.000112142337355363,2.84519612902415e-05,0.000456643693257503
"2013-01-11",120,0.000109885423526349,2.96455087336246e-05,8.5837851494836e-05,2.14857210577557e-05,0.000349018468363372
"2013-01-12",103,9.26473296753565e-05,2.57070153947244e-05,7.2621189880239e-05,1.8022742722763e-05,0.000295005483590477
"2013-01-13",87.4,7.71769167317224e-05,2.20383409046948e-05,6.07184436235592e-05,1.49307840055855e-05,0.000246407914398778
"2013-01-14",66,5.65714509577916e-05,1.69103471421807e-05,4.47871722605571e-05,1.08421155028426e-05,0.000181448230282523
"2013-01-15",40.3,3.2969267589054e-05,1.05785291423159e-05,2.63831296726015e-05,6.21738133159463e-06,0.000106578127645489
"2013-01-16",32.2,2.58521037887408e-05,8.53491222739687e-06,2.07851252102336e-05,4.84069109110465e-06,8.38579575933465e-05
"2013-01-17",22.9,1.7920120094789e-05,6.1530485033476e-06,1.4506656532258e-05,3.32079485499008e-06,5.84195299424025e-05
"2013-01-18",14.4,1.09443579798259e-05,3.93508677630868e-06,8.93626887252118e-06,2.00163199257617e-06,3.5903628611523e-05
"2013-01-19",6.98,5.13649195673808e-06,1.95446420810518e-06,4.24253001791343e-06,9.22982722477273e-07,1.69926078241418e-05
"2013-01-20",0.86,6.32088773321989e-07,2.59898610628918e-07,5.31288343850997e-07,1.10544893915214e-07,2.11794354606552e-06
"2013-01-21",0,0,0,0,0,0
"2013-01-22",0,0,0,0,0,0
"2013-01-23",0,0,0,0,0,0
"2013-01-24",0,0,0,0,0,0
"2013-01-25",0,0,0,0,0,0
"2013-01-26",0,0,0,0,0,0
"2013-01-27",0,0,0,0,0,0
"2013-01-28",0,0,0,0,0,0
"2013-01-29",0,0,0,0,0,0
"2013-01-30",0,0,0,0,0,0
"2013-01-31",0,0,0,0,0,0
"2013-02-01",0,0,0,0,0,0
"2013-02-02",0,0,0,0,0,0
"2013-02-03",0,0,0,0,0,0
"2013-02-04",0,0,0,0,0,0
"2013-02-05",0,0,0,0,0,0
"2013-02-06",0,0,0,0,0,0
