"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2012-11-10",0,0,0,0,0,0
"2012-11-11",0,0,0,0,0,0
"2012-11-12",0,0,0,0,0,0
"2012-11-13",0,0,0,0,0,0
"2012-11-14",0,0,0,0,0,0
"2012-11-15",0,0,0,0,0,0
"2012-11-16",0,0,0,0,0,0
"2012-11-17",0,0,0,0,0,0
"2012-11-18",0,0,0,0,0,0
"2012-11-19",0,0,0,0,0,0
"2012-11-20",0,0,0,0,0,0
"2012-11-21",0,0,0,0,0,0
"2012-11-22",0,0,0,0,0,0
"2012-11-23",0,0,0,0,0,0
"2012-11-24",0,0,0,0,0,0
"2012-11-25",0,0,0,0,0,0
"2012-11-26",0,0,0,0,0,0
"2012-11-27",0,0,0,0,0,0
"2012-11-28",0,0,0,0,0,0
"2012-11-29",0,0,0,0,0,0
"2012-11-30",0,0,0,0,0,0
"2012-12-01",0,0,0,0,0,0
"2012-12-02",0,0,0,0,0,0
"2012-12-03",1210,0.530289028331511,0.0772797314134318,0.396357184623337,0.1106180887776,1.63097582606856
"2012-12-04",369,0.435549204009147,0.0912426938900277,0.332078414786482,0.0882669518387909,1.35912578172246
"2012-12-05",281,0.418486221117945,0.0939766962483029,0.32085966237562,0.0841155675018043,1.31122118401487
"2012-12-06",386,0.438520578024268,0.0907668279405476,0.334043785368415,0.0889860241047541,1.3675022895357
"2012-12-07",321,0.426629470786639,0.0926723026305936,0.326199323968584,0.0861015044836333,1.3340412175931
"2012-12-08",157,0.386864356576608,0.0990007283314907,0.30038984732205,0.076321607510789,1.2233777347212
"2012-12-09",87.3,0.360877909899845,0.103070988490589,0.283925671582113,0.0698134036577517,1.15222069725163
"2012-12-10",58.9,0.346371397622875,0.105352767114957,0.274910080389723,0.0661329853952415,1.11299966213537
"2012-12-11",39.2,0.333580563903616,0.107422818842308,0.267099153126995,0.0628512499158085,1.0788115100488
"2012-12-12",24,0.320912077828155,0.10962532722536,0.259545758887746,0.0595516261953396,1.04547138637198
"2012-12-13",9.87,0.304840980608973,0.113142392475327,0.250485275022884,0.0552155796314346,1.00467209081766
"2012-12-14",0.18,0.327865810149521,0.134470449008564,0.275414480396485,0.0573936854300463,1.09809918011322
"2012-12-15",0,0,0,0,0,0
"2012-12-16",0,0,0,0,0,0
"2012-12-17",0,0,0,0,0,0
"2012-12-18",0,0,0,0,0,0
"2012-12-19",0,0,0,0,0,0
"2012-12-20",0,0,0,0,0,0
"2012-12-21",0,0,0,0,0,0
"2012-12-22",268,0.415673845158409,0.0944265871147132,0.319021792864773,0.0834277019967535,1.30335824021712
"2012-12-23",2020,0.583520577446921,0.0726306666819777,0.433896061406934,0.122632987448607,1.78795717275435
"2012-12-24",5570,0.717446361153862,0.0860040566800063,0.532939147205167,0.150999617730073,2.19669202154915
"2012-12-25",1860,0.574363733741729,0.0731384439137159,0.427366056202949,0.120595155991808,1.76073611363614
"2012-12-26",1110,0.522139363554221,0.0782873642235585,0.390699791231217,0.108743241379303,1.60721047681798
"2012-12-27",909,0.504094648318046,0.0807086764096648,0.378258178793143,0.104559334976482,1.55484285671975
"2012-12-28",763,0.489190520014363,0.0828642230462313,0.368070373330728,0.101070073726839,1.51185267495062
"2012-12-29",1080,0.519596713913808,0.078613607251857,0.388939589713084,0.108156411117577,1.59981035976394
"2012-12-30",1170,0.527086705412166,0.0776684842845021,0.394131333544958,0.109882490578707,1.6216290157464
"2012-12-31",1090,0.520449580744024,0.078503580233262,0.389529745888758,0.108353348143231,1.60229176920049
"2013-01-01",1130,0.523808409382942,0.078076177095429,0.391856482907075,0.109127961099188,1.6120718199806
"2013-01-02",1140,0.524635347945792,0.0779724372161392,0.392429942595209,0.109318429437587,1.61448150474609
"2013-01-03",1150,0.525457329096603,0.0778699165110862,0.39300020739247,0.109507661740676,1.61687746849016
"2013-01-04",1040,0.516130113833082,0.0790668339717798,0.386543500878609,0.107354896966208,1.58973232171245
"2013-01-05",703,0.482498375421113,0.0838670315634079,0.363522086014803,0.0994935956392496,1.49262726390532
"2013-01-06",465,0.45127872799097,0.0887303223216,0.34252099938091,0.0920604537397621,1.40358160627923
"2013-01-07",344,0.431007629215844,0.0919705125371182,0.329081104213808,0.0871656795189727,1.34634226051293
"2013-01-08",283,0.418911149862469,0.0939086877812627,0.321137632005886,0.0842194095634329,1.31241003622804
"2013-01-09",206,0.400841794200733,0.0967905269613042,0.309383923808623,0.0797829567359427,1.26204967726712
"2013-01-10",153,0.38560355410533,0.0991991933819392,0.299583016689008,0.0760080857514134,1.21990229920589
"2013-01-11",120,0.374281065424068,0.10097565480274,0.29237255934555,0.0731825779147552,1.18879283529631
"2013-01-12",103,0.367650108438259,0.102012513804806,0.288180872863956,0.0715192044887497,1.17066296904498
"2013-01-13",87.4,0.360923373754507,0.103063878269674,0.283954146521488,0.0698248798256109,1.15234424424732
"2013-01-14",66,0.35034215652797,0.104724333300961,0.277363126610361,0.0671442938493988,1.12369336863476
"2013-01-15",40.3,0.334382291765052,0.107290002986966,0.267584086908236,0.0630581863192252,1.08094116673472
"2013-01-16",32.2,0.328155007539049,0.108338346821265,0.263837054647296,0.0614455610452044,1.06445529273401
"2013-01-17",22.9,0.319848597118005,0.109823144118615,0.258923138693703,0.0592714541012326,1.04270532772773
"2013-01-18",14.4,0.310646750164605,0.11169425570035,0.253648764866812,0.0568147053181571,1.01909546159197
"2013-01-19",6.98,0.300780866739105,0.114448819052992,0.248432561892645,0.0540476935602284,0.995047077372458
"2013-01-20",0.86,0.300412944636294,0.123522059275787,0.252505506446886,0.0525386915529203,1.00659540890533
"2013-01-21",0,0,0,0,0,0
"2013-01-22",0,0,0,0,0,0
"2013-01-23",0,0,0,0,0,0
"2013-01-24",0,0,0,0,0,0
"2013-01-25",0,0,0,0,0,0
"2013-01-26",0,0,0,0,0,0
"2013-01-27",0,0,0,0,0,0
"2013-01-28",0,0,0,0,0,0
"2013-01-29",0,0,0,0,0,0
"2013-01-30",0,0,0,0,0,0
"2013-01-31",0,0,0,0,0,0
"2013-02-01",0,0,0,0,0,0
"2013-02-02",0,0,0,0,0,0
"2013-02-03",0,0,0,0,0,0
"2013-02-04",0,0,0,0,0,0
"2013-02-05",0,0,0,0,0,0
"2013-02-06",0,0,0,0,0,0
"2013-02-07",0,0,0,0,0,0
"2013-02-08",0,0,0,0,0,0
"2013-02-09",0,0,0,0,0,0
"2013-02-10",0,0,0,0,0,0
"2013-02-11",0,0,0,0,0,0
"2013-02-12",0,0,0,0,0,0
"2013-02-13",0,0,0,0,0,0
"2013-02-14",0,0,0,0,0,0
"2013-02-15",0,0,0,0,0,0
"2013-02-16",0,0,0,0,0,0
"2013-02-17",0,0,0,0,0,0
"2013-02-18",0,0,0,0,0,0
"2013-02-19",0,0,0,0,0,0
"2013-02-20",0,0,0,0,0,0
"2013-02-21",0,0,0,0,0,0
"2013-02-22",0,0,0,0,0,0
"2013-02-23",0,0,0,0,0,0
