# Discharge.ft^3/s@11452900.20170930.csv generated at 2019-10-01 05:52:49 (UTC+00:00) by AQUARIUS 19.1.110.0
# 
# Time series identifier: Discharge.ft^3/s@11452900
# Location: CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Instantaneous Values
# Time series type: Derived
# 
# Export options: Corrected signal from 2017-09-30T08:00:00Z to 2018-10-02T07:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2017-10-01T08:00:00Z,2017-10-01 00:00:00,0,Approved,50,
2017-10-01T10:00:00Z,2017-10-01 02:00:00,0,Approved,50,"ESTIMATED"
2017-10-01T12:00:00Z,2017-10-01 04:00:00,0,Approved,50,"ESTIMATED"
2017-10-01T14:00:00Z,2017-10-01 06:00:00,0,Approved,50,"ESTIMATED"
2017-10-01T16:00:00Z,2017-10-01 08:00:00,0,Approved,50,"ESTIMATED"
2017-10-01T18:00:00Z,2017-10-01 10:00:00,0,Approved,50,"ESTIMATED"
2017-10-01T20:00:00Z,2017-10-01 12:00:00,0,Approved,50,"ESTIMATED"
2017-10-01T22:00:00Z,2017-10-01 14:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T00:00:00Z,2017-10-01 16:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T02:00:00Z,2017-10-01 18:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T04:00:00Z,2017-10-01 20:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T06:00:00Z,2017-10-01 22:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T08:00:00Z,2017-10-02 00:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T10:00:00Z,2017-10-02 02:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T12:00:00Z,2017-10-02 04:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T14:00:00Z,2017-10-02 06:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T16:00:00Z,2017-10-02 08:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T18:00:00Z,2017-10-02 10:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T20:00:00Z,2017-10-02 12:00:00,0,Approved,50,"ESTIMATED"
2017-10-02T22:00:00Z,2017-10-02 14:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T00:00:00Z,2017-10-02 16:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T02:00:00Z,2017-10-02 18:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T04:00:00Z,2017-10-02 20:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T06:00:00Z,2017-10-02 22:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T08:00:00Z,2017-10-03 00:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T10:00:00Z,2017-10-03 02:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T12:00:00Z,2017-10-03 04:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T14:00:00Z,2017-10-03 06:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T16:00:00Z,2017-10-03 08:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T18:00:00Z,2017-10-03 10:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T20:00:00Z,2017-10-03 12:00:00,0,Approved,50,"ESTIMATED"
2017-10-03T22:00:00Z,2017-10-03 14:00:00,0,Approved,50,"ESTIMATED"
