# Discharge.ft^3/s.MEAN.DWR.INTERNAL ONLY@11451800.20141001.csv generated at 2019-03-01 08:14:35 (UTC+00:00) by AQUARIUS 18.2.100.0,,,,,
# ,,,,,
# Time series identifier: Discharge.ft^3/s.MEAN.DWR.INTERNAL ONLY@11451800,,,,,
# Location: CACHE C A RUMSEY CA,,,,,
# UTC offset: (UTC-08:00),,,,,
# Value units: ft^3/s,,,,,
# Value parameter: Discharge,,,,,
# Interpolation type: Preceding Constant,,,,,
# Time series type: Derived,,,,,
# ,,,,,
# Export options: Corrected signal from 2014-10-01T05:00:00Z to 2015-10-01T11:00:00Z,,,,,
# ,,,,,
# CSV data starts at line 15.,,,,,
# ,,,,,
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2014-11-06T08:00:00Z,11/6/2014 0:00,3.683288506,Working,50,
2014-11-07T08:00:00Z,11/7/2014 0:00,3.481118079,Working,50,
2014-11-08T08:00:00Z,11/8/2014 0:00,3.338224259,Working,50,
2014-11-09T08:00:00Z,11/9/2014 0:00,3.409642401,Working,50,
2014-11-10T08:00:00Z,11/10/2014 0:00,3.515188305,Working,50,
2014-11-11T08:00:00Z,11/11/2014 0:00,3.711256964,Working,50,
2014-11-12T08:00:00Z,11/12/2014 0:00,4.948518841,Working,50,
2014-11-13T08:00:00Z,11/13/2014 0:00,7.066370332,Working,50,
2014-11-14T08:00:00Z,11/14/2014 0:00,8.256259005,Working,50,
2014-11-15T08:00:00Z,11/15/2014 0:00,9.443749796,Working,50,
2014-11-16T08:00:00Z,11/16/2014 0:00,10.63238138,Working,50,
2014-11-17T08:00:00Z,11/17/2014 0:00,8.858898585,Working,50,
2014-11-18T08:00:00Z,11/18/2014 0:00,7.888468269,Working,50,
2014-11-19T08:00:00Z,11/19/2014 0:00,7.680973885,Working,50,
2014-11-20T08:00:00Z,11/20/2014 0:00,8.526234177,Working,50,
2014-11-21T08:00:00Z,11/21/2014 0:00,9.957649063,Working,50,
2014-11-22T08:00:00Z,11/22/2014 0:00,10.83170518,Working,50,
2014-11-23T08:00:00Z,11/23/2014 0:00,14.36640256,Working,50,
2014-11-24T08:00:00Z,11/24/2014 0:00,11.8785909,Working,50,
2014-11-25T08:00:00Z,11/25/2014 0:00,12.13798693,Working,50,
2014-11-26T08:00:00Z,11/26/2014 0:00,10.0311245,Working,50,
2014-11-27T08:00:00Z,11/27/2014 0:00,9.173295451,Working,50,
2014-11-28T08:00:00Z,11/28/2014 0:00,8.671592298,Working,50,
2014-11-29T08:00:00Z,11/29/2014 0:00,8.626300095,Working,50,
2014-11-30T08:00:00Z,11/30/2014 0:00,10.39609794,Working,50,
2014-12-01T08:00:00Z,12/1/2014 0:00,14.58963895,Working,50,
2014-12-02T08:00:00Z,12/2/2014 0:00,19.4145505,Working,50,
2014-12-03T08:00:00Z,12/3/2014 0:00,18.57291504,Working,50,
2014-12-04T08:00:00Z,12/4/2014 0:00,432.7901324,Working,50,
2014-12-05T08:00:00Z,12/5/2014 0:00,572.5027735,Working,50,
2014-12-06T08:00:00Z,12/6/2014 0:00,95.09798564,Working,50,
2014-12-07T08:00:00Z,12/7/2014 0:00,200.2365377,Working,50,
2014-12-08T08:00:00Z,12/8/2014 0:00,130.9447416,Working,50,
2014-12-09T08:00:00Z,12/9/2014 0:00,52.06862373,Working,50,
2014-12-10T08:00:00Z,12/10/2014 0:00,33.04780352,Working,50,
2014-12-11T08:00:00Z,12/11/2014 0:00,25.9398606,Working,50,
2014-12-12T08:00:00Z,12/12/2014 0:00,8575.480178,Working,50,
2014-12-13T08:00:00Z,12/13/2014 0:00,2741.991303,Working,50,
2014-12-14T08:00:00Z,12/14/2014 0:00,678.6476962,Working,50,
2014-12-15T08:00:00Z,12/15/2014 0:00,387.4635868,Working,50,
2014-12-16T08:00:00Z,12/16/2014 0:00,1143.205151,Working,50,
2014-12-17T08:00:00Z,12/17/2014 0:00,1377.551313,Working,50,
2014-12-18T08:00:00Z,12/18/2014 0:00,1292.975148,Working,50,
2014-12-19T08:00:00Z,12/19/2014 0:00,742.8685543,Working,50,
2014-12-20T08:00:00Z,12/20/2014 0:00,1477.291245,Working,50,
2014-12-21T08:00:00Z,12/21/2014 0:00,934.0352592,Working,50,
2014-12-22T08:00:00Z,12/22/2014 0:00,746.9785926,Working,50,
2014-12-23T08:00:00Z,12/23/2014 0:00,554.3820456,Working,50,
2014-12-24T08:00:00Z,12/24/2014 0:00,417.1509876,Working,50,
2014-12-25T08:00:00Z,12/25/2014 0:00,338.7860162,Working,50,
2014-12-26T08:00:00Z,12/26/2014 0:00,284.909571,Working,50,
2014-12-27T08:00:00Z,12/27/2014 0:00,234.1553576,Working,50,
2014-12-28T08:00:00Z,12/28/2014 0:00,199.5173888,Working,50,
2014-12-29T08:00:00Z,12/29/2014 0:00,176.2024539,Working,50,
2014-12-30T08:00:00Z,12/30/2014 0:00,161.005431,Working,50,
2014-12-31T08:00:00Z,12/31/2014 0:00,146.7335964,Working,50,
2015-01-01T08:00:00Z,1/1/2015 0:00,130.1895957,Working,50,
2015-01-02T08:00:00Z,1/2/2015 0:00,120.1492238,Working,50,
2015-01-03T08:00:00Z,1/3/2015 0:00,113.8393581,Working,50,
2015-01-04T08:00:00Z,1/4/2015 0:00,108.3202998,Working,50,
2015-01-05T08:00:00Z,1/5/2015 0:00,102.2810991,Working,50,
2015-01-06T08:00:00Z,1/6/2015 0:00,96.83016077,Working,50,
2015-01-07T08:00:00Z,1/7/2015 0:00,93.10402781,Working,50,
2015-01-08T08:00:00Z,1/8/2015 0:00,89.86446848,Working,50,
2015-01-09T08:00:00Z,1/9/2015 0:00,86.1120565,Working,50,
2015-01-10T08:00:00Z,1/10/2015 0:00,84.14352876,Working,50,
2015-01-11T08:00:00Z,1/11/2015 0:00,80.00159081,Working,50,
2015-01-12T08:00:00Z,1/12/2015 0:00,77.75859511,Working,50,
2015-01-13T08:00:00Z,1/13/2015 0:00,74.85133399,Working,50,
2015-01-14T08:00:00Z,1/14/2015 0:00,71.37491453,Working,50,
2015-01-15T08:00:00Z,1/15/2015 0:00,70.65435911,Working,50,
2015-01-16T08:00:00Z,1/16/2015 0:00,68.78527942,Working,50,
2015-01-17T08:00:00Z,1/17/2015 0:00,67.78624302,Working,50,
2015-01-18T08:00:00Z,1/18/2015 0:00,69.50562263,Working,50,
2015-01-19T08:00:00Z,1/19/2015 0:00,67.53566947,Working,50,
2015-01-20T08:00:00Z,1/20/2015 0:00,65.86239572,Working,50,
2015-01-21T08:00:00Z,1/21/2015 0:00,64.23307056,Working,50,
2015-01-22T08:00:00Z,1/22/2015 0:00,63.49655689,Working,50,
2015-01-23T08:00:00Z,1/23/2015 0:00,62.03673863,Working,50,
2015-01-24T08:00:00Z,1/24/2015 0:00,59.76622233,Working,50,
2015-01-25T08:00:00Z,1/25/2015 0:00,57.98898878,Working,50,
2015-01-26T08:00:00Z,1/26/2015 0:00,58.19257536,Working,50,
2015-01-27T08:00:00Z,1/27/2015 0:00,57.36509906,Working,50,
2015-01-28T08:00:00Z,1/28/2015 0:00,56.64184045,Working,50,
2015-01-29T08:00:00Z,1/29/2015 0:00,55.50987798,Working,50,
2015-01-30T08:00:00Z,1/30/2015 0:00,53.9606108,Working,50,
2015-01-31T08:00:00Z,1/31/2015 0:00,53.30146324,Working,50,
2015-02-01T08:00:00Z,2/1/2015 0:00,52.18886406,Working,50,
2015-02-02T08:00:00Z,2/2/2015 0:00,51.30592479,Working,50,
2015-02-03T08:00:00Z,2/3/2015 0:00,50.51534485,Working,50,
2015-02-04T08:00:00Z,2/4/2015 0:00,49.7834753,Working,50,
2015-02-05T08:00:00Z,2/5/2015 0:00,50.19364244,Working,50,
2015-02-06T08:00:00Z,2/6/2015 0:00,49.44521575,Working,50,
2015-02-07T08:00:00Z,2/7/2015 0:00,533.1787887,Working,50,
2015-02-08T08:00:00Z,2/8/2015 0:00,3768.45944,Working,50,
2015-02-09T08:00:00Z,2/9/2015 0:00,1171.568717,Working,50,
2015-02-10T08:00:00Z,2/10/2015 0:00,1386.149955,Working,50,
2015-02-11T08:00:00Z,2/11/2015 0:00,585.1057832,Working,50,
2015-02-12T08:00:00Z,2/12/2015 0:00,381.0025714,Working,50,
2015-02-13T08:00:00Z,2/13/2015 0:00,284.6275654,Working,50,
2015-02-14T08:00:00Z,2/14/2015 0:00,226.2297537,Working,50,
2015-02-15T08:00:00Z,2/15/2015 0:00,190.3672682,Working,50,
2015-02-16T08:00:00Z,2/16/2015 0:00,165.9150412,Working,50,
2015-02-17T08:00:00Z,2/17/2015 0:00,147.2555038,Working,50,
2015-02-18T08:00:00Z,2/18/2015 0:00,133.1905326,Working,50,
2015-02-19T08:00:00Z,2/19/2015 0:00,121.593696,Working,50,
2015-02-20T08:00:00Z,2/20/2015 0:00,113.29403,Working,50,
2015-02-21T08:00:00Z,2/21/2015 0:00,106.5101786,Working,50,
2015-02-22T08:00:00Z,2/22/2015 0:00,101.0993494,Working,50,
2015-02-23T08:00:00Z,2/23/2015 0:00,94.22559107,Working,50,
2015-02-24T08:00:00Z,2/24/2015 0:00,87.01051123,Working,50,
2015-02-25T08:00:00Z,2/25/2015 0:00,81.35191654,Working,50,
2015-02-26T08:00:00Z,2/26/2015 0:00,78.79448118,Working,50,
2015-02-27T08:00:00Z,2/27/2015 0:00,77.45152647,Working,50,
2015-02-28T08:00:00Z,2/28/2015 0:00,75.80443997,Working,50,
2015-03-01T08:00:00Z,3/1/2015 0:00,74.1756306,Working,50,
2015-03-02T08:00:00Z,3/2/2015 0:00,70.28232538,Working,50,
2015-03-03T08:00:00Z,3/3/2015 0:00,67.30347656,Working,50,
2015-03-04T08:00:00Z,3/4/2015 0:00,65.07181564,Working,50,
2015-03-05T08:00:00Z,3/5/2015 0:00,62.12291466,Working,50,
2015-03-06T08:00:00Z,3/6/2015 0:00,59.84125671,Working,50,
2015-03-07T08:00:00Z,3/7/2015 0:00,57.55486031,Working,50,
2015-03-08T08:00:00Z,3/8/2015 0:00,55.93909602,Working,50,
2015-03-09T08:00:00Z,3/9/2015 0:00,55.39848913,Working,50,
2015-03-10T08:00:00Z,3/10/2015 0:00,53.73974011,Working,50,
2015-03-11T08:00:00Z,3/11/2015 0:00,52.84933727,Working,50,
2015-03-12T08:00:00Z,3/12/2015 0:00,53.29460256,Working,50,
2015-03-13T08:00:00Z,3/13/2015 0:00,51.79147792,Working,50,
2015-03-14T08:00:00Z,3/14/2015 0:00,49.45396423,Working,50,
2015-03-15T08:00:00Z,3/15/2015 0:00,48.14213928,Working,50,
2015-03-16T08:00:00Z,3/16/2015 0:00,48.00679225,Working,50,
2015-03-17T08:00:00Z,3/17/2015 0:00,47.0709994,Working,50,
2015-03-18T08:00:00Z,3/18/2015 0:00,45.98702567,Working,50,
2015-03-19T08:00:00Z,3/19/2015 0:00,43.60623645,Working,50,
2015-03-20T08:00:00Z,3/20/2015 0:00,41.80131242,Working,50,
2015-03-21T08:00:00Z,3/21/2015 0:00,41.09033519,Working,50,
2015-03-22T08:00:00Z,3/22/2015 0:00,40.30391065,Working,50,
2015-03-23T08:00:00Z,3/23/2015 0:00,39.64758244,Working,50,
2015-03-24T08:00:00Z,3/24/2015 0:00,43.45378987,Working,50,
2015-03-27T08:00:00Z,3/27/2015 0:00,38.28674688,Working,50,
2015-03-28T08:00:00Z,3/28/2015 0:00,37.41071789,Working,50,
2015-03-29T08:00:00Z,3/29/2015 0:00,35.5351513,Working,50,
2015-03-30T08:00:00Z,3/30/2015 0:00,34.56629303,Working,50,
2015-03-31T08:00:00Z,3/31/2015 0:00,33.80347095,Working,50,
2015-04-01T08:00:00Z,4/1/2015 0:00,32.73848968,Working,50,
2015-04-02T08:00:00Z,4/2/2015 0:00,31.36401341,Working,50,
2015-04-03T08:00:00Z,4/3/2015 0:00,30.43225019,Working,50,
2015-04-04T08:00:00Z,4/4/2015 0:00,30.48180375,Working,50,
2015-04-05T08:00:00Z,4/5/2015 0:00,30.73259618,Working,50,
2015-04-06T08:00:00Z,4/6/2015 0:00,31.61115673,Working,50,
2015-04-07T08:00:00Z,4/7/2015 0:00,33.87283181,Working,50,
