# Discharge.ft^3/s.Mean@11452900.20170930.csv generated at 2019-10-01 05:52:49 (UTC+00:00) by AQUARIUS 19.1.110.0
# 
# Time series identifier: Discharge.ft^3/s.Mean@11452900
# Location: CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2017-09-30T08:00:00Z to 2018-10-02T07:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2017-10-02T08:00:00Z,2017-10-02 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-03T08:00:00Z,2017-10-03 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-04T08:00:00Z,2017-10-04 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-05T08:00:00Z,2017-10-05 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-06T08:00:00Z,2017-10-06 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-07T08:00:00Z,2017-10-07 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-08T08:00:00Z,2017-10-08 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-09T08:00:00Z,2017-10-09 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-10T08:00:00Z,2017-10-10 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-11T08:00:00Z,2017-10-11 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-12T08:00:00Z,2017-10-12 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-13T08:00:00Z,2017-10-13 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-14T08:00:00Z,2017-10-14 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-15T08:00:00Z,2017-10-15 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-16T08:00:00Z,2017-10-16 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-17T08:00:00Z,2017-10-17 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-18T08:00:00Z,2017-10-18 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-19T08:00:00Z,2017-10-19 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-20T08:00:00Z,2017-10-20 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-21T08:00:00Z,2017-10-21 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-22T08:00:00Z,2017-10-22 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-23T08:00:00Z,2017-10-23 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-24T08:00:00Z,2017-10-24 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-25T08:00:00Z,2017-10-25 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
2017-10-26T08:00:00Z,2017-10-26 00:00:00,0,Approved,50,"ESTIMATED,SEASONAL"
