"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2010-01-01",0,0,0,0,0,0
"2010-01-02",0,0,0,0,0,0
"2010-01-03",0,0,0,0,0,0
"2010-01-04",0,0,0,0,0,0
"2010-01-05",0,0,0,0,0,0
"2010-01-06",0,0,0,0,0,0
"2010-01-07",0,0,0,0,0,0
"2010-01-08",0,0,0,0,0,0
"2010-01-09",0,0,0,0,0,0
"2010-01-10",0,0,0,0,0,0
"2010-01-11",0,0,0,0,0,0
"2010-01-12",0,0,0,0,0,0
"2010-01-13",0,0,0,0,0,0
"2010-01-14",0,0,0,0,0,0
"2010-01-15",0,0,0,0,0,0
"2010-01-16",0,0,0,0,0,0
"2010-01-17",0,0,0,0,0,0
"2010-01-18",0,0,0,0,0,0
"2010-01-19",10.2,36.701117060247,6.61111464305195,90.7588977665322,0.872582074980365,216.948805957115
"2010-01-20",109.62,106.000059758969,13.5901484846055,261.786216127712,2.52702777900978,626.304492872804
"2010-01-21",5048,576.868685219506,92.3944249947946,1425.75686009172,13.731029374695,3409.34361226934
"2010-01-22",3729,504.908275905206,77.1333622971104,1247.66697158273,12.0228880297491,2983.8541180478
"2010-01-23",1520,339.955798503799,45.7677766042278,839.698124805977,8.1021855209877,2008.73587730239
"2010-01-24",632,230.656967260175,28.5661828495815,569.597530928373,5.49985716939732,1362.80063918266
"2010-01-25",435,195.489238063014,23.8067710822984,482.732233220701,4.66170789312362,1155.00082393342
"2010-01-26",4621,554.876214850429,87.6418792303447,1371.32231548767,13.2091257033777,3279.30019091671
"2010-01-27",3084,464.407025586611,68.9310625777144,1147.46247244441,11.0609183453708,2744.40159499996
"2010-01-28",1097,294.356418500303,38.1827672797739,726.989294721177,7.01695681829544,1739.23296556085
"2010-01-29",642,232.26518938185,28.7936208006491,573.57038497944,5.53817581298564,1372.30375286384
"2010-01-30",471,202.49879095948,24.722121444754,500.044352146274,4.82879940884704,1196.41761588182
"2010-01-31",378,183.691091372764,22.3044145518558,453.595197285596,4.380429438438,1085.2916336683
"2010-02-01",321,170.848468840159,20.7242183935612,421.881412794526,4.07419546535851,1009.41344296083
"2010-02-02",277,160.032151452376,19.4380772312735,395.17361844208,3.81623510020707,945.509127288965
"2010-02-03",253,153.723281396177,18.7066754916424,379.596598231284,3.66575520957457,908.236213840266
"2010-02-04",388.4,185.914529926147,22.5838451198355,459.086081156157,4.43344186596809,1098.42863767737
"2010-02-05",429.96,194.482317577949,23.6766691645694,480.245420806351,4.63770386103034,1149.05137002024
"2010-02-06",508,209.396898282698,25.6392958659742,517.082042714849,4.9932179762602,1237.17660207806
"2010-02-07",543,215.66751738257,26.4869820224157,532.570597186039,5.14266614889106,1274.22852238496
"2010-02-08",491,206.263718768733,25.2207048888666,509.34327703917,4.91853965843424,1218.66343700901
