# Discharge.ft^3_s.(CONTAINS_STAGE_Q_ONLY).Work.Mean@11452600.20100901.csv generated at 2020-06-29 16:32:11 (UTC+00:00) by AQUARIUS Time-Series 20.1.190.0
# 
# Time-series identifier: Discharge.ft^3/s.(CONTAINS STAGE/Q ONLY).Work.Mean@11452600
# Location: CACHE C INFLOW TO SETTLING BASIN NR YOLO CA
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Preceding Constant
# Time-series type: Derived
# 
# Export options: Corrected signal from 2010-09-01T08:00:00Z to 2017-10-31T08:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-08:00),Value,Approval Level,Grade,Qualifiers
2010-11-29T08:00:00Z,2010-11-29 00:00:00,0,Working,50,
2010-11-30T08:00:00Z,2010-11-30 00:00:00,0,Working,50,
2010-12-01T08:00:00Z,2010-12-01 00:00:00,0,Working,50,
2010-12-02T08:00:00Z,2010-12-02 00:00:00,0,Working,50,
2010-12-03T08:00:00Z,2010-12-03 00:00:00,0,Working,50,
2010-12-04T08:00:00Z,2010-12-04 00:00:00,0,Working,50,
2010-12-05T08:00:00Z,2010-12-05 00:00:00,0,Working,50,
2010-12-06T08:00:00Z,2010-12-06 00:00:00,0,Working,50,
2010-12-07T08:00:00Z,2010-12-07 00:00:00,0,Working,50,
2010-12-08T08:00:00Z,2010-12-08 00:00:00,27.9046239488542,Working,50,
2010-12-09T08:00:00Z,2010-12-09 00:00:00,130.160857623958,Working,50,
2010-12-10T08:00:00Z,2010-12-10 00:00:00,85.0947290177604,Working,50,
2010-12-11T08:00:00Z,2010-12-11 00:00:00,66.0334190282292,Working,50,
2010-12-12T08:00:00Z,2010-12-12 00:00:00,56.3349406907292,Working,50,
2010-12-13T08:00:00Z,2010-12-13 00:00:00,46.8422104504167,Working,50,
2010-12-14T08:00:00Z,2010-12-14 00:00:00,38.3891405188021,Working,50,
2010-12-15T08:00:00Z,2010-12-15 00:00:00,31.7235790891146,Working,50,
2010-12-16T08:00:00Z,2010-12-16 00:00:00,27.2240584515625,Working,50,
2010-12-17T08:00:00Z,2010-12-17 00:00:00,34.8305690353125,Working,50,
2010-12-18T08:00:00Z,2010-12-18 00:00:00,43.4679554588021,Working,50,
2010-12-19T08:00:00Z,2010-12-19 00:00:00,50.4131258753125,Working,50,
2010-12-20T08:00:00Z,2010-12-20 00:00:00,88.1875301335417,Working,50,
2010-12-21T08:00:00Z,2010-12-21 00:00:00,518.155681813021,Working,50,
2010-12-22T08:00:00Z,2010-12-22 00:00:00,1108.23278207031,Working,50,
2010-12-23T08:00:00Z,2010-12-23 00:00:00,747.322526011458,Working,50,
