"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2010-01-01",0,0,0,0,0,0
"2010-01-02",0,0,0,0,0,0
"2010-01-03",0,0,0,0,0,0
"2010-01-04",0,0,0,0,0,0
"2010-01-05",0,0,0,0,0,0
"2010-01-06",0,0,0,0,0,0
"2010-01-07",0,0,0,0,0,0
"2010-01-08",0,0,0,0,0,0
"2010-01-09",0,0,0,0,0,0
"2010-01-10",0,0,0,0,0,0
"2010-01-11",0,0,0,0,0,0
"2010-01-12",0,0,0,0,0,0
"2010-01-13",0,0,0,0,0,0
"2010-01-14",0,0,0,0,0,0
"2010-01-15",0,0,0,0,0,0
"2010-01-16",0,0,0,0,0,0
"2010-01-17",0,0,0,0,0,0
"2010-01-18",0,0,0,0,0,0
"2010-01-19",0,0,0,0,0,0
"2010-01-20",1.62,7.82921334062839,4.17457392084315,12.7611165214283,0.41756968036942,40.1438479742798
"2010-01-21",4840,169.127822305396,33.9093686239179,262.697618842536,9.93128636756019,843.998082442222
"2010-01-22",3580,133.036119410708,26.155470883482,206.572033691258,7.81693219684705,663.768034555709
"2010-01-23",1400,66.8036493329707,14.4490089154801,103.904173135708,3.91214664740376,333.630009983255
"2010-01-24",522,35.7352272754027,9.5313963719284,55.8605155028401,2.07198473636125,178.979507550016
"2010-01-25",322,27.3161197579915,8.0707272755081,42.8408605359254,1.57348348820936,137.069262499997
"2010-01-26",4460,158.330109371228,31.485828218482,245.892829350397,9.29973572279837,790.053133931842
"2010-01-27",2940,114.288399829625,22.5254344463007,177.468563652418,6.71482220349448,570.241520877345
"2010-01-28",949,51.5722743224877,12.0695867307734,80.3461469686502,3.01029066720802,257.804425443878
"2010-01-29",484,34.2077724587518,9.27491035721528,53.4987900557086,1.98150670529988,171.376643703002
"2010-01-30",313,26.909878456886,7.99679076869047,42.2124447081896,1.54944653275877,135.046623405438
"2010-01-31",224,22.697350530816,7.2048667523032,35.6944042280768,1.30034170133812,114.06953304592
"2010-02-01",168,19.7986385578173,6.62802638678492,31.2069262701783,1.12913065972216,99.6303030692706
"2010-02-02",123,17.2495647161001,6.09393622454973,27.2586305136852,0.978755802036123,86.9285753039933
"2010-02-03",100,15.834573838541,5.78481846692479,25.0659291332167,0.895373274407533,79.8758430183181
"2010-02-04",48.4,12.1792844886637,4.93808481366295,19.3982521949943,0.680306776600278,61.6497803586214
"2010-02-05",0.96,8.20744602669376,4.47630010769639,13.4106746893008,0.435580180114095,42.1406148364605
"2010-02-06",126,17.4276461005243,6.13216679143752,27.5345362581486,0.989254628900502,87.8160787296181
"2010-02-07",161,19.4173919493036,6.54986465220885,30.616544193795,1.10662806364515,97.730867135227
"2010-02-08",110,16.4613258921193,5.9229340856272,26.0372519265215,0.932297864294313,82.9999494944912
