"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2016-10-01",0,0,0,0,0,0
"2016-10-02",0,0,0,0,0,0
"2016-10-03",0,0,0,0,0,0
"2016-10-04",17.6,0.147433036233469,0.75887217976424,0.77532056454577,0.000670815926328822,1.13080180432619
"2016-10-05",2.27,0.00261660954892967,0.0584320203973971,0.0584999967667161,7.44489662984789e-07,0.0183618881763437
"2016-10-06",0,0,0,0,0,0
"2016-10-07",0,0,0,0,0,0
"2016-10-08",0,0,0,0,0,0
"2016-10-09",0,0,0,0,0,0
"2016-10-10",0,0,0,0,0,0
"2016-10-11",0,0,0,0,0,0
"2016-10-12",0,0,0,0,0,0
"2016-10-13",0,0,0,0,0,0
"2016-10-14",0,0,0,0,0,0
"2016-10-15",0,0,0,0,0,0
"2016-10-16",0,0,0,0,0,0
"2016-10-17",0,0,0,0,0,0
"2016-10-18",0,0,0,0,0,0
"2016-10-19",0,0,0,0,0,0
"2016-10-20",0,0,0,0,0,0
"2016-10-21",0,0,0,0,0,0
"2016-10-22",0,0,0,0,0,0
"2016-10-23",0,0,0,0,0,0
"2016-10-24",0,0,0,0,0,0
"2016-10-25",0,0,0,0,0,0
"2016-10-26",0,0,0,0,0,0
"2016-10-27",0,0,0,0,0,0
"2016-10-28",0,0,0,0,0,0
"2016-10-29",0,0,0,0,0,0
"2016-10-30",0,0,0,0,0,0
"2016-10-31",0,0,0,0,0,0
"2016-11-01",0,0,0,0,0,0
"2016-11-02",0,0,0,0,0,0
"2016-11-03",0,0,0,0,0,0
"2016-11-04",0,0,0,0,0,0
"2016-11-05",0,0,0,0,0,0
"2016-11-06",0,0,0,0,0,0
"2016-11-07",0,0,0,0,0,0
"2016-11-08",0,0,0,0,0,0
"2016-11-09",0,0,0,0,0,0
"2016-11-10",0,0,0,0,0,0
"2016-11-11",0,0,0,0,0,0
"2016-11-12",0,0,0,0,0,0
"2016-11-13",0,0,0,0,0,0
"2016-11-14",0,0,0,0,0,0
"2016-11-15",0,0,0,0,0,0
"2016-11-16",0,0,0,0,0,0
"2016-11-17",0,0,0,0,0,0
"2016-11-18",0,0,0,0,0,0
"2016-11-19",0,0,0,0,0,0
"2016-11-20",0,0,0,0,0,0
"2016-11-21",0,0,0,0,0,0
"2016-11-22",0,0,0,0,0,0
"2016-11-23",0,0,0,0,0,0
"2016-11-24",0,0,0,0,0,0
"2016-11-25",0,0,0,0,0,0
"2016-11-26",0,0,0,0,0,0
"2016-11-27",0,0,0,0,0,0
"2016-11-28",0,0,0,0,0,0
"2016-11-29",0,0,0,0,0,0
"2016-11-30",0,0,0,0,0,0
"2016-12-01",0,0,0,0,0,0
"2016-12-02",0,0,0,0,0,0
"2016-12-03",0,0,0,0,0,0
"2016-12-04",0,0,0,0,0,0
"2016-12-05",0,0,0,0,0,0
"2016-12-06",0,0,0,0,0,0
"2016-12-07",0,0,0,0,0,0
"2016-12-08",0,0,0,0,0,0
"2016-12-09",0,0,0,0,0,0
"2016-12-10",0,0,0,0,0,0
"2016-12-11",180,42.4134951050571,18.0556363843932,49.1369971278673,4.2670764847111,179.994146445939
"2016-12-12",134,32.7958977247665,13.6193757950921,37.8704578315349,3.31935167333159,138.865916383322
"2016-12-13",37,7.66521168438811,3.68246122448843,9.04282539305263,0.745873980548896,32.9357676899988
"2016-12-14",15.4,2.25344895596518,1.49727117030893,2.85257130851812,0.192204805832142,10.1520342269059
"2016-12-15",14.9,2.20229514211055,1.4586870684077,2.78540781271158,0.188149320526702,9.91590921456397
"2016-12-16",2110,256.707535857343,102.832344728523,295.092635564823,26.1974621555645,1083.59020782779
"2016-12-17",832,163.257412180987,62.6284575156926,186.722005136909,16.815281485276,686.727831803868
"2016-12-18",286,77.2123328560569,28.3378769411406,87.8881283829538,8.02242181604315,323.714779041552
"2016-12-19",121,35.6132494598688,12.6143376638706,40.3925570408897,3.72440021816952,148.940464075342
"2016-12-20",62.8,17.7744282507859,6.48379173854219,20.2192699198089,1.84889632777401,74.4873062556979
"2016-12-21",40.1,10.4959484298703,4.13682686907692,12.0419819700741,1.07493669806419,44.2452846542132
"2016-12-22",26.3,6.11200219696869,2.73822798658693,7.132111055056,0.606827138474042,26.0665971356473
"2016-12-23",22.1,4.88923374043669,2.32269071153143,5.75733863163531,0.47737130687293,20.9816387531722
"2016-12-24",34.4,9.21327782510247,3.61466176106427,10.5646787413357,0.944501922016191,38.8238021320262
"2016-12-25",72.1,23.3683274087463,7.68100950570715,26.3242867322532,2.47426280622662,97.2695661631937
"2016-12-26",37.7,10.847121977241,4.01127470168307,12.3566897056617,1.12540026845854,45.501758805774
"2016-12-27",22.3,5.40888192208227,2.41952741478637,6.31021980556427,0.537240058133078,23.0643644138036
"2016-12-28",15.2,3.11976391471335,1.67446319402549,3.75543202145365,0.292440200440107,13.5897945417001
"2016-12-29",11.3,1.9877158723001,1.25214451390706,2.48088623912691,0.174123317947086,8.87133787553825
"2016-12-30",8.37,1.22431074734786,0.92245678499215,1.60969481336539,0.0971529282203798,5.65433700779742
