# Discharge.ft^3/s.Mean@11452800.20120930.csv generated at 2019-10-24 08:47:50 (UTC+00:00) by AQUARIUS 19.1.110.0
# 
# Time series identifier: Discharge.ft^3/s.Mean@11452800
# Location: CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD
# UTC offset: (UTC-08:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2012-09-30T08:00:00Z to 2019-10-02T07:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2012-11-11T08:00:00Z,2012-11-11 00:00:00,0,Approved,50,
2012-11-12T08:00:00Z,2012-11-12 00:00:00,0,Approved,50,
2012-11-13T08:00:00Z,2012-11-13 00:00:00,0,Approved,50,
2012-11-14T08:00:00Z,2012-11-14 00:00:00,0,Approved,50,
2012-11-15T08:00:00Z,2012-11-15 00:00:00,0,Approved,50,
2012-11-16T08:00:00Z,2012-11-16 00:00:00,0,Approved,50,
2012-11-17T08:00:00Z,2012-11-17 00:00:00,0,Approved,50,
2012-11-18T08:00:00Z,2012-11-18 00:00:00,0,Approved,50,
2012-11-19T08:00:00Z,2012-11-19 00:00:00,0,Approved,50,
2012-11-20T08:00:00Z,2012-11-20 00:00:00,0,Approved,50,
2012-11-21T08:00:00Z,2012-11-21 00:00:00,0,Approved,50,
2012-11-22T08:00:00Z,2012-11-22 00:00:00,0,Approved,50,
2012-11-23T08:00:00Z,2012-11-23 00:00:00,0,Approved,50,
2012-11-24T08:00:00Z,2012-11-24 00:00:00,0,Approved,50,
2012-11-25T08:00:00Z,2012-11-25 00:00:00,0,Approved,50,
2012-11-26T08:00:00Z,2012-11-26 00:00:00,0,Approved,50,
2012-11-27T08:00:00Z,2012-11-27 00:00:00,0,Approved,50,
2012-11-28T08:00:00Z,2012-11-28 00:00:00,0,Approved,50,
2012-11-29T08:00:00Z,2012-11-29 00:00:00,0,Approved,50,
2012-11-30T08:00:00Z,2012-11-30 00:00:00,0,Approved,50,
2012-12-01T08:00:00Z,2012-12-01 00:00:00,0,Approved,50,
2012-12-02T08:00:00Z,2012-12-02 00:00:00,0,Approved,50,
2012-12-03T08:00:00Z,2012-12-03 00:00:00,0,Approved,50,
2012-12-04T08:00:00Z,2012-12-04 00:00:00,1205.318,Approved,50,
2012-12-05T08:00:00Z,2012-12-05 00:00:00,368.6078,Approved,50,
2012-12-06T08:00:00Z,2012-12-06 00:00:00,280.9467,Approved,50,
2012-12-07T08:00:00Z,2012-12-07 00:00:00,385.9229,Approved,50,
2012-12-08T08:00:00Z,2012-12-08 00:00:00,321.0112,Approved,50,
2012-12-09T08:00:00Z,2012-12-09 00:00:00,157.2561,Approved,50,
2012-12-10T08:00:00Z,2012-12-10 00:00:00,87.34036,Approved,50,
2012-12-11T08:00:00Z,2012-12-11 00:00:00,58.88594,Approved,50,
2012-12-12T08:00:00Z,2012-12-12 00:00:00,39.19365,Approved,50,
2012-12-13T08:00:00Z,2012-12-13 00:00:00,24.004,Approved,50,
2012-12-14T08:00:00Z,2012-12-14 00:00:00,9.866845,Approved,50,
2012-12-15T08:00:00Z,2012-12-15 00:00:00,0.1783341,Approved,50,
2012-12-16T08:00:00Z,2012-12-16 00:00:00,0,Approved,50,
2012-12-17T08:00:00Z,2012-12-17 00:00:00,0,Approved,50,
2012-12-18T08:00:00Z,2012-12-18 00:00:00,0,Approved,50,
2012-12-19T08:00:00Z,2012-12-19 00:00:00,0,Approved,50,
2012-12-20T08:00:00Z,2012-12-20 00:00:00,0,Approved,50,
2012-12-21T08:00:00Z,2012-12-21 00:00:00,0,Approved,50,
2012-12-22T08:00:00Z,2012-12-22 00:00:00,0,Approved,50,
2012-12-23T08:00:00Z,2012-12-23 00:00:00,268.2063,Approved,50,
2012-12-24T08:00:00Z,2012-12-24 00:00:00,2016.546,Approved,50,
2012-12-25T08:00:00Z,2012-12-25 00:00:00,5572.705,Approved,50,
2012-12-26T08:00:00Z,2012-12-26 00:00:00,1856.418,Approved,50,
2012-12-27T08:00:00Z,2012-12-27 00:00:00,1111.639,Approved,50,
2012-12-28T08:00:00Z,2012-12-28 00:00:00,908.7402,Approved,50,
2012-12-29T08:00:00Z,2012-12-29 00:00:00,762.8102,Approved,50,
2012-12-30T08:00:00Z,2012-12-30 00:00:00,1076.845,Approved,50,
2012-12-31T08:00:00Z,2012-12-31 00:00:00,1167.209,Approved,50,
2013-01-01T08:00:00Z,2013-01-01 00:00:00,1091.074,Approved,50,
2013-01-02T08:00:00Z,2013-01-02 00:00:00,1127.464,Approved,50,
2013-01-03T08:00:00Z,2013-01-03 00:00:00,1135.292,Approved,50,
2013-01-04T08:00:00Z,2013-01-04 00:00:00,1148.549,Approved,50,
2013-01-05T08:00:00Z,2013-01-05 00:00:00,1041.893,Approved,50,
2013-01-06T08:00:00Z,2013-01-06 00:00:00,702.8061,Approved,50,
2013-01-07T08:00:00Z,2013-01-07 00:00:00,464.975,Approved,50,
2013-01-08T08:00:00Z,2013-01-08 00:00:00,344.2664,Approved,50,
2013-01-09T08:00:00Z,2013-01-09 00:00:00,282.6024,Approved,50,
2013-01-10T08:00:00Z,2013-01-10 00:00:00,206.083,Approved,50,
2013-01-11T08:00:00Z,2013-01-11 00:00:00,153.462,Approved,50,
2013-01-12T08:00:00Z,2013-01-12 00:00:00,120.4687,Approved,50,
2013-01-13T08:00:00Z,2013-01-13 00:00:00,102.8302,Approved,50,
2013-01-14T08:00:00Z,2013-01-14 00:00:00,87.36282,Approved,50,
2013-01-15T08:00:00Z,2013-01-15 00:00:00,65.95525,Approved,50,
2013-01-16T08:00:00Z,2013-01-16 00:00:00,40.32685,Approved,50,
2013-01-17T08:00:00Z,2013-01-17 00:00:00,32.23659,Approved,50,
2013-01-18T08:00:00Z,2013-01-18 00:00:00,22.89983,Approved,50,
2013-01-19T08:00:00Z,2013-01-19 00:00:00,14.42291,Approved,50,
2013-01-20T08:00:00Z,2013-01-20 00:00:00,6.983799,Approved,50,
2013-01-21T08:00:00Z,2013-01-21 00:00:00,0.8587094,Approved,50,
2013-01-22T08:00:00Z,2013-01-22 00:00:00,0,Approved,50,
2013-01-23T08:00:00Z,2013-01-23 00:00:00,0,Approved,50,
2013-01-24T08:00:00Z,2013-01-24 00:00:00,0,Approved,50,
2013-01-25T08:00:00Z,2013-01-25 00:00:00,0,Approved,50,
2013-01-26T08:00:00Z,2013-01-26 00:00:00,0,Approved,50,
2013-01-27T08:00:00Z,2013-01-27 00:00:00,0,Approved,50,
2013-01-28T08:00:00Z,2013-01-28 00:00:00,0,Approved,50,
2013-01-29T08:00:00Z,2013-01-29 00:00:00,0,Approved,50,
2013-01-30T08:00:00Z,2013-01-30 00:00:00,0,Approved,50,
2013-01-31T08:00:00Z,2013-01-31 00:00:00,0,Approved,50,
2013-02-01T08:00:00Z,2013-02-01 00:00:00,0,Approved,50,
2013-02-02T08:00:00Z,2013-02-02 00:00:00,0,Approved,50,
2013-02-03T08:00:00Z,2013-02-03 00:00:00,0,Approved,50,
2013-02-04T08:00:00Z,2013-02-04 00:00:00,0,Approved,50,
2013-02-05T08:00:00Z,2013-02-05 00:00:00,0,Approved,50,
2013-02-06T08:00:00Z,2013-02-06 00:00:00,0,Approved,50,
2013-02-07T08:00:00Z,2013-02-07 00:00:00,0,Approved,50,
2013-02-08T08:00:00Z,2013-02-08 00:00:00,0,Approved,50,
2013-02-09T08:00:00Z,2013-02-09 00:00:00,0,Approved,50,
2013-02-10T08:00:00Z,2013-02-10 00:00:00,0,Approved,50,
2013-02-11T08:00:00Z,2013-02-11 00:00:00,0,Approved,50,
2013-02-12T08:00:00Z,2013-02-12 00:00:00,0,Approved,50,
2013-02-13T08:00:00Z,2013-02-13 00:00:00,0,Approved,50,
2013-02-14T08:00:00Z,2013-02-14 00:00:00,0,Approved,50,
2013-02-15T08:00:00Z,2013-02-15 00:00:00,0,Approved,50,
2013-02-16T08:00:00Z,2013-02-16 00:00:00,0,Approved,50,
2013-02-17T08:00:00Z,2013-02-17 00:00:00,0,Approved,50,
