"Date","Flow","Conc","Std.Err","SEP","L95","U95"
"2010-01-01",0,0,0,0,0,0
"2010-01-02",0,0,0,0,0,0
"2010-01-03",0,0,0,0,0,0
"2010-01-04",0,0,0,0,0,0
"2010-01-05",0,0,0,0,0,0
"2010-01-06",0,0,0,0,0,0
"2010-01-07",0,0,0,0,0,0
"2010-01-08",0,0,0,0,0,0
"2010-01-09",0,0,0,0,0,0
"2010-01-10",0,0,0,0,0,0
"2010-01-11",0,0,0,0,0,0
"2010-01-12",0,0,0,0,0,0
"2010-01-13",0,0,0,0,0,0
"2010-01-14",0,0,0,0,0,0
"2010-01-15",0,0,0,0,0,0
"2010-01-16",0,0,0,0,0,0
"2010-01-17",0,0,0,0,0,0
"2010-01-18",0,0,0,0,0,0
"2010-01-19",10.2,42.380309948468,7.17801945171839,103.968509283946,1.02439877177403,249.819281833803
"2010-01-20",109.62,113.335524861713,14.238640931544,277.739525534491,2.7455813417283,667.826636848166
"2010-01-21",5048,546.180220681221,85.329422715789,1339.42748996273,13.2117435419234,3219.16636411126
"2010-01-22",3729,482.611041109134,72.2135967191044,1183.33472933366,11.6780966662522,2844.3238274625
"2010-01-23",1520,334.258951768044,44.5866165172703,819.270492086869,8.09470757422585,1969.72828589055
"2010-01-24",632,233.186769768664,28.7917973778943,571.420825122372,5.64953114882444,1374.02527235374
"2010-01-25",435,199.996516726222,24.2760277017956,490.067716819164,4.84584100979595,1178.43796979599
"2010-01-26",4621,526.81513973596,81.2626270784202,1291.87152241666,12.7446590576941,3104.97348545775
"2010-01-27",3084,446.555131490991,65.0890384602299,1094.82351558945,10.8077505833634,2631.73596135616
"2010-01-28",1097,292.424515289898,37.7035345373982,716.664341555787,7.08303229600122,1723.14635387713
"2010-01-29",642,234.695511743755,29.0055813612742,575.119361816555,5.68605585922261,1382.9165295883
"2010-01-30",471,206.643663916737,25.1512041651566,506.359151169372,5.0068296340532,1217.60777795296
"2010-01-31",378,188.769589037729,22.8319380568419,462.553441471254,4.57389894486945,1112.28221919026
"2010-02-01",321,176.490005179,21.3020404953099,432.461838531119,4.27640887477101,1039.92567467444
"2010-02-02",277,166.096835481525,20.0479535580568,406.994978686411,4.02457871918809,978.686391385895
"2010-02-03",253,160.011786583753,19.3310545892684,392.08535965889,3.87711836870483,942.8324111579
"2010-02-04",388.4,190.88921377496,23.1012790922443,467.747925409,4.62524449660216,1124.77217256204
"2010-02-05",429.96,199.040273774277,24.1513552653186,487.724130999437,4.82268030656018,1172.80314557084
"2010-02-06",508,213.169135640308,26.0247716520634,522.353098378303,5.1648565351703,1256.06120154007
"2010-02-07",543,219.087728989335,26.8293043727503,536.860204969733,5.3081740397505,1290.93892597184
"2010-02-08",491,210.207139436858,25.6264888411023,515.093149424606,5.09312789479021,1238.60661869239
